SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Decision
4,0.8642660975456238,0.9243096941323751,0,0,0,1,2.0,0,2,18.0,126.64300537109375,0,1,0,0,0,2094.json,NotBuggy
8,0.14561808109283447,0.7280480475385692,1,1,2,3,3.87,2,2,36.0,110.21463775634766,0,0,1,0,0,8464.json,NotBuggy
4,0.4155798852443695,0.8667051968199926,0,0,0,1,2.0,0,0,21.0,125.27178192138672,0,1,0,0,0,88.json,NotBuggy
3,0.9498215317726135,0.9491337701515181,0,0,0,1,1.89,0,0,13.0,132.9956512451172,0,0,0,0,0,7284.json,NotBuggy
21,0.0,8.323596993261704E-16,0,0,0,1,1.17,0,19,237.0,83.96399688720703,0,0,0,0,0,3156.json,NotBuggy
3,0.8840023875236511,0.9564167901168078,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,6292.json,NotBuggy
3,0.06740317493677139,0.5815635051676142,0,0,0,1,1.89,0,1,24.0,129.12539672851562,0,2,0,0,0,8305.json,NotBuggy
3,0.0,0.037250813395455086,0,0,0,1,1.89,0,1,42.0,125.55176544189453,0,1,0,0,0,1581.json,NotBuggy
6,8.21361260022968E-4,8.503717516864691E-4,1,1,2,2,4.0,0,4,67.0,111.1898422241211,0,2,1,0,0,10520.json,NotBuggy
3,0.04377666860818863,0.43375837751087803,0,0,0,1,1.89,0,1,28.0,128.21994018554688,0,2,0,0,0,194.json,NotBuggy
5,0.2684946060180664,0.4484911911289495,0,0,0,1,1.96,0,1,33.0,118.90401458740234,0,2,0,0,0,7962.json,NotBuggy
3,0.7186862826347351,0.9585775721044711,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,6816.json,NotBuggy
3,0.2710894048213959,0.495670288746659,0,0,0,1,1.89,0,1,27.0,128.4090576171875,0,2,0,0,0,1268.json,NotBuggy
22,0.044892024248838425,2.46234386477757E-5,8,10,18,10,2.3,1,19,141.0,84.47651672363281,0,1,1,0,0,839.json,NotBuggy
7,3.462498134467751E-4,0.001242268354486037,1,1,2,2,17.35,0,5,68.0,108.49234771728516,0,4,1,0,0,1871.json,NotBuggy
3,0.8447089195251465,0.8587146507128725,0,0,0,1,1.89,0,0,19.0,130.57513427734375,0,1,0,0,0,469.json,NotBuggy
3,0.7986541986465454,0.6789085483998039,0,0,0,1,1.89,0,1,18.0,130.7338104248047,0,1,0,0,0,5395.json,NotBuggy
8,0.11493024975061417,0.2647001846698749,0,0,0,1,2.83,1,3,46.0,109.06641387939453,0,2,1,0,0,7625.json,Buggy
3,0.9236493110656738,0.9698403775021572,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,6135.json,NotBuggy
3,0.0036742330994457006,0.571693461718545,0,0,0,1,1.89,0,2,26.0,128.94412231445312,0,2,0,0,0,188.json,NotBuggy
11,0.05190794914960861,0.015624716954545233,1,1,2,2,5.36,2,3,68.0,101.43143463134766,0,2,0,0,0,8540.json,NotBuggy
3,0.5808051228523254,0.9421594000772083,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,5846.json,NotBuggy
5,0.0942688137292862,0.836453615954442,0,0,0,1,1.96,0,2,25.0,120.34770202636719,0,1,0,0,0,632.json,NotBuggy
14,0.13046647608280182,0.07382736199098065,3,2,5,3,2.91,2,1,72.0,97.099365234375,0,2,1,0,0,7758.json,NotBuggy
3,0.30202069878578186,0.5997751012388439,0,0,0,1,1.89,0,1,23.0,129.14646911621094,0,1,0,0,0,7903.json,NotBuggy
4,0.8644663691520691,0.9048732154933251,0,0,0,1,2.0,0,2,19.0,126.1969985961914,0,1,0,0,0,2297.json,NotBuggy
32,0.0,7.417494802351359E-22,1,1,2,3,5.63,2,65,299.0,74.82196044921875,0,2,2,0,0,9171.json,NotBuggy
4,0.4160251319408417,0.8546378240697601,0,0,0,1,2.0,0,1,20.0,125.64796447753906,0,1,0,0,0,366.json,Buggy
