SLOCStandard,Readability,McCabe,totalFanOut,MaintainabilityIndex,file,Decision
3,0.9244134426116943,1,0,132.4454345703125,449.json,NotBuggy
10,0.01083515677601099,1,5,103.22266387939453,2503.json,NotBuggy
33,0.0013574284967035055,9,19,75.93736267089844,1934.json,Buggy
3,0.1980183720588684,1,0,132.086669921875,899.json,NotBuggy
4,0.19927191734313965,1,2,124.6862564086914,1852.json,NotBuggy
2,0.41861939430236816,1,0,139.0139617919922,1904.json,NotBuggy
11,0.17766864597797394,2,5,101.0590591430664,3051.json,NotBuggy
9,0.39413949847221375,3,2,107.5479507446289,1666.json,NotBuggy
3,0.28408244252204895,1,2,131.1385955810547,2273.json,NotBuggy
3,0.36271125078201294,1,0,128.8092498779297,2489.json,NotBuggy
3,0.26066818833351135,1,1,130.30841064453125,409.json,NotBuggy
5,0.26074153184890747,1,4,118.07797241210938,3007.json,NotBuggy
5,0.3471209704875946,2,0,120.30387878417969,327.json,NotBuggy
3,0.0011652983957901597,1,2,126.86129760742188,8.json,NotBuggy
3,0.3901784121990204,1,0,133.59722900390625,2984.json,NotBuggy
3,0.9376567006111145,1,0,133.59722900390625,1712.json,NotBuggy
3,0.28100094199180603,1,0,133.59722900390625,1644.json,NotBuggy
3,0.9585370421409607,1,0,132.9956512451172,2750.json,NotBuggy
9,0.2938438653945923,3,4,105.00933074951172,1754.json,NotBuggy
2,0.9460899233818054,1,0,139.56419372558594,495.json,NotBuggy
5,0.6546552181243896,1,1,122.74693298339844,1222.json,NotBuggy
3,0.6993414163589478,1,2,130.70933532714844,71.json,NotBuggy
3,0.8455404043197632,1,0,131.9385528564453,463.json,NotBuggy
28,0.07595665752887726,7,8,80.67578125,2630.json,Buggy
3,0.8933113813400269,1,0,133.59722900390625,1336.json,NotBuggy
3,0.7984813451766968,1,0,133.59722900390625,2061.json,NotBuggy
4,0.6394981145858765,1,1,124.39620971679688,2855.json,NotBuggy
7,0.8222127556800842,3,1,112.6750717163086,2354.json,NotBuggy
19,0.07621680945158005,4,6,91.52684020996094,2342.json,NotBuggy
3,0.4485851526260376,1,1,131.43582153320312,2111.json,NotBuggy
3,0.7556437253952026,1,0,133.59722900390625,1634.json,NotBuggy
20,0.06770611554384232,6,8,87.51970672607422,2671.json,NotBuggy
3,0.3557947874069214,1,0,133.59722900390625,2798.json,NotBuggy
5,0.23785291612148285,1,1,118.07797241210938,783.json,NotBuggy
12,0.18405163288116455,3,2,100.1783676147461,2730.json,NotBuggy
11,0.15843982994556427,4,2,102.46839141845703,2631.json,NotBuggy
9,5.79028797801584E-4,2,6,103.36185455322266,3036.json,NotBuggy
3,0.7323738932609558,1,1,130.07347106933594,2717.json,NotBuggy
6,0.00381613802164793,2,4,113.18614196777344,1589.json,NotBuggy
3,0.2876700460910797,1,1,132.25152587890625,2088.json,NotBuggy
4,0.6296829581260681,1,2,124.58238983154297,1797.json,NotBuggy
22,0.012243615463376045,5,13,84.84526824951172,2683.json,NotBuggy
3,0.2615337669849396,1,1,128.92515563964844,405.json,NotBuggy
4,0.8923158645629883,1,0,126.19583892822266,1620.json,NotBuggy
10,0.03488382324576378,3,7,102.60742950439453,845.json,NotBuggy
3,0.7090916633605957,1,0,133.59722900390625,760.json,NotBuggy
6,0.3507087826728821,2,2,116.3923110961914,1614.json,NotBuggy
4,0.7773582935333252,2,1,125.04178619384766,2986.json,NotBuggy
4,0.811128556728363,2,2,123.14331817626953,868.json,NotBuggy
4,0.7468407154083252,1,1,125.64796447753906,300.json,NotBuggy
3,0.3754759430885315,1,0,130.07347106933594,3181.json,NotBuggy
22,6.417614058591425E-4,2,19,84.60547637939453,2282.json,Buggy
6,0.6724367737770081,2,3,114.61321258544922,1426.json,NotBuggy
3,0.8531193733215332,1,0,133.59722900390625,1084.json,NotBuggy
8,0.004860810004174709,2,1,108.87444305419922,529.json,NotBuggy
3,0.39782825112342834,1,0,131.9385528564453,1610.json,NotBuggy
6,0.12761197984218597,2,1,113.67094421386719,2358.json,NotBuggy
16,0.020456207916140556,4,9,93.38008880615234,2682.json,NotBuggy
9,0.0037332300562411547,3,2,104.34873962402344,2119.json,NotBuggy
14,4.786899662576616E-4,4,11,92.73064422607422,296.json,NotBuggy
8,3.0321735539473593E-4,1,2,108.26525115966797,1417.json,NotBuggy
3,0.928290605545044,1,0,133.59722900390625,2044.json,NotBuggy
3,0.4733589291572571,1,1,130.30841064453125,2786.json,NotBuggy
12,0.1586560755968094,2,2,100.98360443115234,439.json,NotBuggy
3,0.84130859375,1,0,132.9956512451172,2486.json,NotBuggy
4,0.38170695304870605,1,0,125.64796447753906,2048.json,NotBuggy
3,0.7881593108177185,1,0,132.4454345703125,98.json,NotBuggy
8,0.0,1,1,107.01788330078125,2371.json,NotBuggy
16,0.07135184854269028,4,9,92.56036376953125,1535.json,Buggy
3,0.585523247718811,1,1,130.57513427734375,500.json,NotBuggy
3,0.020717790350317955,1,1,128.3351287841797,3041.json,NotBuggy
4,0.30478787422180176,1,1,124.48601531982422,2110.json,NotBuggy
2,0.9190396666526794,1,0,139.56419372558594,2228.json,NotBuggy
3,0.7397852540016174,1,0,131.46876525878906,1866.json,NotBuggy
3,1.0893677972489968E-4,1,2,125.76248931884766,3146.json,NotBuggy
6,0.025500984862446785,2,3,113.16400909423828,2925.json,NotBuggy
3,0.7104977965354919,1,0,130.621337890625,268.json,NotBuggy
3,0.3454116880893707,1,1,129.37762451171875,2007.json,NotBuggy
4,0.2878497838973999,1,1,125.5254898071289,1595.json,NotBuggy
3,0.2815994322299957,1,1,130.7338104248047,1398.json,NotBuggy
3,0.637090802192688,1,1,128.70916748046875,34.json,NotBuggy
7,0.06180766969919205,3,5,110.95885467529297,533.json,NotBuggy
3,0.7660009264945984,1,1,128.4090576171875,2075.json,NotBuggy
4,0.5806863903999329,1,0,125.64796447753906,393.json,NotBuggy
3,0.8734090328216553,1,1,130.57513427734375,797.json,NotBuggy
2,0.526112973690033,1,0,139.0139617919922,1099.json,NotBuggy
9,0.012813212350010872,3,2,104.79460906982422,2123.json,NotBuggy
3,0.07629256695508957,1,0,133.59722900390625,1574.json,NotBuggy
