SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Decision
3,0.010316465981304646,0.45809638023726434,0,0,0,1,1.89,0,0,28.0,128.0337677001953,0,0,0,0,0,2273.json,Buggy
7,0.15073198080062866,0.7799731662527787,2,2,4,3,4.12,2,3,35.0,112.60318756103516,0,0,0,0,0,2489.json,Buggy
4,0.017927585169672966,0.042117409184185044,0,0,0,1,2.0,0,1,43.0,120.64608764648438,0,1,0,0,0,8350.json,Buggy
5,0.17852260172367096,0.7186775890926175,0,0,0,1,1.96,0,2,33.0,118.90401458740234,0,2,0,0,0,4580.json,Buggy
3,0.6748182773590088,0.9780624344689616,0,0,0,1,1.89,0,1,14.0,132.61029052734375,0,0,0,0,0,5938.json,Buggy
13,0.0013303417945280671,1.3892286849499765E-6,1,2,3,3,2.65,1,5,110.0,95.29011535644531,0,4,1,0,0,7873.json,Buggy
13,0.8757932782173157,0.6655755957162107,4,3,7,3,4.01,2,2,57.0,99.62625122070312,0,0,2,0,0,1336.json,Buggy
8,0.2537097930908203,0.7399594655342604,1,1,2,2,3.12,1,4,41.0,109.6941146850586,0,1,0,0,0,5001.json,Buggy
4,0.2328370362520218,0.47701520811581105,0,0,0,1,2.0,0,2,29.0,123.02798461914062,0,1,0,0,0,8016.json,Buggy
4,0.05789320915937424,0.045957471658296126,0,0,0,1,2.0,0,2,42.0,120.65690612792969,0,1,0,0,0,7375.json,Buggy
9,6.622106884606183E-4,1.7768899383620266E-5,1,1,2,2,3.77,2,2,93.0,102.61357116699219,0,1,0,0,0,6006.json,Buggy
36,0.36506450176239014,0.7159505583769868,5,7,12,9,11.04,3,9,167.0,75.29139709472656,1,5,2,0,0,6553.json,Buggy
3,0.8003692030906677,0.9132176815153754,0,0,0,1,1.89,0,1,17.0,131.28770446777344,0,1,0,0,0,2912.json,Buggy
31,0.017168067395687103,1.6177063063470767E-5,4,5,9,7,4.36,3,16,153.0,78.8392562866211,0,0,4,0,0,2798.json,Buggy
24,0.7092334032058716,0.32143657377014623,4,3,7,4,2.82,2,6,94.0,86.34966278076172,0,0,2,0,0,4142.json,Buggy
19,0.12320375442504883,0.7393517598940099,2,2,4,3,4.15,3,8,85.0,90.81475830078125,0,1,1,0,0,4390.json,Buggy
3,0.9476325511932373,0.9724323970863599,0,0,0,1,1.89,0,0,14.0,132.4454345703125,0,0,0,0,0,3632.json,Buggy
3,0.0033592870458960533,0.10916304194760924,0,0,0,1,1.89,0,1,35.0,126.49983978271484,0,1,0,0,0,4902.json,Buggy
3,0.001391844474710524,0.03339203775311671,0,0,0,1,1.89,0,2,41.0,125.49713897705078,0,2,0,0,0,7027.json,Buggy
3,0.9773156046867371,0.9615757071210423,0,0,0,1,1.89,0,1,14.0,132.61029052734375,0,0,0,0,0,6178.json,Buggy
4,0.5074531435966492,0.6577101599140973,0,0,0,1,2.0,0,2,24.0,124.57742309570312,0,1,0,0,0,3060.json,Buggy
3,0.10136119276285172,0.22298106285478703,0,0,0,1,1.89,0,1,31.0,127.26738739013672,0,1,0,0,0,1426.json,Buggy
3,0.06894125044345856,0.3048707834468638,0,0,0,1,1.89,0,1,28.0,127.87090301513672,0,1,0,0,0,1237.json,Buggy
3,0.42490801215171814,0.31090777834255745,0,0,0,1,1.89,0,1,29.0,127.76728820800781,0,1,0,0,0,1689.json,Buggy
24,0.04253070056438446,1.050529061361199E-4,3,5,8,6,3.71,2,5,134.0,83.87225341796875,0,1,4,0,0,598.json,Buggy
4,0.5984686017036438,0.8828056590126526,0,0,0,1,2.0,0,2,23.0,124.7987289428711,0,1,0,0,0,1084.json,Buggy
13,0.38783717155456543,0.44491090232588687,1,1,2,4,5.2,3,5,62.0,98.74549865722656,0,0,1,0,0,5796.json,Buggy
6,0.0,3.648617968192328E-4,0,0,0,1,1.89,0,4,75.0,110.9234848022461,0,3,0,0,0,7682.json,Buggy
