SLOCStandard,Readability,McCabe,totalFanOut,MaintainabilityIndex,file,Decision
5,0.13909564912319183,1,1,117.59877014160156,969.json,NotBuggy
3,0.04388086870312691,1,0,133.59722900390625,651.json,NotBuggy
11,0.25707459449768066,3,2,101.46054077148438,510.json,NotBuggy
3,0.9026831388473511,1,0,130.85629272460938,876.json,NotBuggy
4,0.1253744661808014,1,0,125.64796447753906,30.json,NotBuggy
3,0.049642983824014664,1,1,129.34671020507812,2816.json,NotBuggy
3,0.6312618851661682,1,1,130.85629272460938,680.json,NotBuggy
3,0.8957158327102661,1,0,133.59722900390625,549.json,NotBuggy
6,0.5838833451271057,2,2,115.12547302246094,1460.json,NotBuggy
4,0.6808558702468872,1,1,126.19583892822266,3546.json,NotBuggy
12,0.092753104865551,3,5,99.2678451538086,3453.json,NotBuggy
3,0.7426425814628601,1,0,133.59722900390625,387.json,NotBuggy
3,0.8840162754058838,1,0,130.57513427734375,1051.json,NotBuggy
10,0.6285843849182129,1,3,105.12295532226562,1813.json,NotBuggy
3,0.2480648308992386,1,0,129.12539672851562,3617.json,NotBuggy
6,0.43366286158561707,2,1,117.77888488769531,248.json,NotBuggy
3,0.8814592957496643,1,0,133.59722900390625,2801.json,NotBuggy
4,0.6887132525444031,1,0,125.64796447753906,120.json,NotBuggy
3,0.3632887601852417,1,2,129.69032287597656,3802.json,NotBuggy
34,0.0027945293113589287,5,16,75.3852767944336,3027.json,NotBuggy
10,0.04068605229258537,1,1,107.83504486083984,2481.json,NotBuggy
4,0.12992748618125916,1,1,124.36514282226562,44.json,NotBuggy
3,0.18793904781341553,1,0,133.59722900390625,1276.json,NotBuggy
26,0.023134903982281685,4,8,84.54051208496094,2566.json,NotBuggy
3,0.022490516304969788,2,3,127.53728485107422,767.json,NotBuggy
12,0.004575632978230715,3,6,99.88844299316406,553.json,NotBuggy
2,0.915224552154541,1,0,140.16575622558594,2714.json,NotBuggy
5,0.11293942481279373,1,1,120.05974578857422,481.json,NotBuggy
5,0.04473619908094406,1,3,118.07797241210938,2789.json,Buggy
3,0.19942255318164825,1,0,133.59722900390625,1239.json,NotBuggy
28,0.00141778530087322,7,11,80.20462799072266,2321.json,NotBuggy
3,0.8840162754058838,1,0,130.57513427734375,1046.json,NotBuggy
3,0.28410422801971436,1,1,130.07347106933594,827.json,NotBuggy
6,0.5848161578178406,2,1,118.72991943359375,2257.json,NotBuggy
60,0.0,12,20,61.52163314819336,3190.json,NotBuggy
3,0.2691212594509125,1,2,129.34671020507812,1431.json,NotBuggy
15,0.06560640037059784,2,3,97.05134582519531,359.json,NotBuggy
26,3.145554510410875E-4,4,17,81.66006469726562,1066.json,NotBuggy
18,0.021006006747484207,5,9,90.04785919189453,485.json,NotBuggy
3,0.6750427484512329,1,1,130.57513427734375,2869.json,NotBuggy
6,0.012685297057032585,1,4,113.9862060546875,703.json,NotBuggy
17,0.06666051596403122,5,4,91.67677307128906,3587.json,NotBuggy
12,0.022596320137381554,1,3,100.99009704589844,3849.json,NotBuggy
3,0.9555256366729736,1,0,133.59722900390625,1730.json,NotBuggy
3,0.8597431778907776,1,0,133.59722900390625,124.json,NotBuggy
17,0.265238881111145,4,4,91.86486053466797,2523.json,NotBuggy
3,0.5749603509902954,1,0,132.4454345703125,2344.json,NotBuggy
3,0.8112819790840149,1,1,131.75106811523438,3871.json,NotBuggy
4,0.2316117286682129,1,0,125.64796447753906,18.json,NotBuggy
