SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Decision
4,0.810599684715271,0.811591515923538,0,0,0,1,2.0,0,1,20.0,125.5254898071289,0,1,0,0,0,546.json,NotBuggy
3,0.6123688817024231,0.7237153973155972,0,0,0,1,1.89,0,1,21.0,129.81976318359375,0,1,0,0,0,732.json,NotBuggy
13,0.052242573350667953,6.689073683604128E-4,2,2,4,4,7.93,2,0,83.0,96.96737670898438,0,2,4,0,0,480.json,NotBuggy
5,0.4097426235675812,0.7205655808129255,0,0,0,2,2.99,1,2,28.0,119.61820220947266,0,1,1,0,0,357.json,NotBuggy
9,0.39497560262680054,0.3972464324341823,0,0,0,1,2.95,1,2,42.0,107.51984405517578,0,2,1,0,0,1163.json,Buggy
7,0.43094131350517273,0.017755805514345423,2,1,3,2,2.56,1,2,55.0,109.80904388427734,0,2,2,0,0,679.json,NotBuggy
4,0.48135480284690857,0.7190388911271265,0,0,0,1,4.0,0,2,21.0,125.52845764160156,0,0,0,0,0,259.json,NotBuggy
31,0.001361279864795506,9.293699126727501E-7,7,6,13,5,2.8,1,13,177.0,78.50892639160156,0,2,5,0,0,1077.json,Buggy
3,0.6123688817024231,0.7237153973155972,0,0,0,1,1.89,0,1,21.0,129.81976318359375,0,1,0,0,0,731.json,NotBuggy
4,0.8109356164932251,0.8837903766588571,0,0,0,1,2.0,0,1,17.0,126.62725830078125,0,0,0,0,0,437.json,Buggy
10,0.7929934859275818,0.4689420015994348,4,3,7,3,5.6,1,1,45.0,105.43936920166016,0,0,0,0,0,385.json,NotBuggy
24,0.0,2.81767286208039E-7,4,7,11,6,2.99,2,4,148.0,83.15106964111328,0,4,4,0,0,658.json,NotBuggy
21,0.23956353962421417,0.11274245054236116,4,5,9,6,8.36,4,3,77.0,89.49170684814453,0,0,2,0,0,257.json,NotBuggy
3,0.6629847884178162,0.6007350656874616,0,0,0,1,1.89,0,1,22.0,129.47398376464844,0,1,0,0,0,690.json,NotBuggy
15,0.14650702476501465,0.013091135411867372,3,3,6,4,10.28,2,0,79.0,95.11937713623047,0,0,0,0,0,477.json,NotBuggy
3,0.6016711592674255,0.9575092749934353,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,415.json,NotBuggy
34,0.004315891768783331,4.618792528619617E-6,5,8,13,7,7.58,3,4,182.0,76.00953674316406,1,0,7,0,0,478.json,NotBuggy
6,0.11904338747262955,0.44897762092541654,0,0,0,2,2.75,1,1,35.0,115.25157928466797,0,1,1,0,0,541.json,NotBuggy
7,0.9413385987281799,0.03982349179022787,2,2,4,3,2.27,1,2,59.0,109.16801452636719,0,2,1,0,0,691.json,NotBuggy
10,0.01782236620783806,0.02379935744697939,1,1,2,2,2.99,1,2,63.0,103.32474517822266,0,3,3,0,0,800.json,NotBuggy
5,0.5119628310203552,0.7645909433367596,1,1,2,2,2.99,1,1,28.0,119.71456909179688,0,1,0,0,0,633.json,NotBuggy
9,0.8388221859931946,0.4820944553633189,1,1,2,3,3.77,2,1,44.0,106.8724136352539,0,0,2,0,0,361.json,NotBuggy
15,0.02482367679476738,6.39974550422513E-4,3,3,6,4,3.2,2,1,91.0,93.99124908447266,0,4,3,0,0,675.json,NotBuggy
6,0.13705922663211823,0.4808454365356156,1,1,2,2,3.27,1,1,37.0,115.04146575927734,0,0,0,0,0,414.json,Buggy
3,0.0018350587924942374,0.43340355872130226,0,0,0,1,1.89,0,1,28.0,128.0337677001953,0,3,0,0,0,289.json,NotBuggy
6,0.048544991761446,0.11756156246492992,0,0,0,2,2.75,1,2,44.0,113.85087585449219,0,1,1,0,0,540.json,NotBuggy
3,0.6036704778671265,0.9183112551882039,0,0,0,1,1.89,0,1,17.0,131.43582153320312,0,1,0,0,0,349.json,NotBuggy
3,0.6557933688163757,0.6633351989400676,0,0,0,1,1.89,0,1,20.0,130.07347106933594,0,1,0,0,0,1180.json,NotBuggy
11,0.22419747710227966,0.4654661824791743,2,2,4,3,3.45,1,5,50.0,103.20310974121094,0,1,0,0,0,41.json,Buggy
3,0.7398160696029663,0.7639727824055902,0,0,0,1,3.77,0,1,16.0,131.75106811523438,0,0,0,0,0,382.json,NotBuggy
7,0.0015344505663961172,0.006742610991720146,0,0,0,1,1.81,0,2,64.0,109.29884338378906,0,5,2,0,0,269.json,NotBuggy
5,0.3918742537498474,0.6768781269678498,0,0,0,2,2.99,1,2,28.0,119.52839660644531,0,1,1,0,0,356.json,NotBuggy
4,0.6500200629234314,0.6675508672434554,0,0,0,1,2.0,0,1,24.0,124.361083984375,0,1,0,0,0,543.json,NotBuggy
16,0.4411107301712036,0.05410615472053327,3,2,5,5,4.33,3,4,79.0,93.71111297607422,0,1,3,0,0,1145.json,NotBuggy
3,0.6530789136886597,0.7554294306773068,0,0,0,1,3.77,0,1,16.0,131.75106811523438,0,0,0,0,0,476.json,NotBuggy
10,0.29515066742897034,0.15933782049929227,1,1,2,2,4.31,1,1,50.0,104.9107666015625,0,0,1,0,0,256.json,NotBuggy
3,0.8311567902565002,0.7170445074852388,1,1,2,2,1.89,0,1,23.0,129.01284790039062,0,1,0,0,0,204.json,NotBuggy
3,7.424189243465662E-4,0.2930491141555753,0,0,0,1,1.89,0,1,30.0,127.51214599609375,0,2,0,0,0,674.json,NotBuggy
12,0.04541373625397682,0.005459365710862748,3,3,6,4,2.75,2,4,77.0,98.9155044555664,0,2,0,0,0,1082.json,NotBuggy
9,0.39497560262680054,0.3972464324341823,0,0,0,1,2.95,1,2,42.0,107.51984405517578,0,2,1,0,0,1164.json,Buggy
3,8.772698347456753E-4,0.2722989143749207,0,0,0,1,1.89,0,1,29.0,127.76728820800781,0,2,0,0,0,676.json,NotBuggy
12,0.5213002562522888,0.9012506172846996,0,3,3,4,2.56,1,0,38.0,103.21380615234375,0,0,0,0,0,1179.json,NotBuggy
3,0.6123688817024231,0.7340758818455376,0,0,0,1,1.89,0,1,21.0,129.81976318359375,0,1,0,0,0,729.json,NotBuggy
