SLOCStandard,Readability,McCabe,totalFanOut,MaintainabilityIndex,file,Decision
3,0.8596993684768677,1,0,132.9956512451172,4180.json,NotBuggy
3,0.624904215335846,1,1,131.75106811523438,16446.json,NotBuggy
3,0.07546212524175644,1,1,129.4591827392578,24571.json,NotBuggy
3,0.9063408374786377,1,0,133.59722900390625,18744.json,NotBuggy
4,0.0,1,1,120.48462677001953,4795.json,Buggy
3,0.48300305008888245,1,2,129.69032287597656,37304.json,NotBuggy
9,0.05867511034011841,2,4,105.42054748535156,11685.json,NotBuggy
3,0.19674740731716156,1,1,129.7158966064453,25946.json,NotBuggy
3,0.255484402179718,1,0,129.05665588378906,31737.json,NotBuggy
7,0.5207323431968689,2,4,113.47298431396484,22625.json,NotBuggy
3,0.39551055431365967,1,2,130.45266723632812,19092.json,NotBuggy
3,0.5788305401802063,1,1,130.85629272460938,5570.json,NotBuggy
3,0.8680314421653748,1,0,133.59722900390625,12972.json,NotBuggy
3,0.002021497581154108,1,1,127.102294921875,22768.json,NotBuggy
6,0.7135381698608398,2,2,116.21601867675781,18592.json,NotBuggy
3,0.931731641292572,1,1,133.80813598632812,9290.json,NotBuggy
3,0.5576425194740295,1,1,132.086669921875,21471.json,NotBuggy
3,0.10692006349563599,1,1,129.34671020507812,25701.json,NotBuggy
3,0.46257540583610535,1,1,132.61029052734375,21231.json,NotBuggy
12,5.087489262223244E-4,1,9,99.86080169677734,22101.json,NotBuggy
7,0.2072317749261856,1,1,111.95722198486328,23822.json,NotBuggy
3,0.6807048916816711,1,0,132.25152587890625,13220.json,NotBuggy
9,0.40893030166625977,3,3,105.94925689697266,40079.json,NotBuggy
3,0.8469467163085938,1,0,132.9956512451172,29990.json,NotBuggy
3,0.7105768322944641,1,1,133.18099975585938,9125.json,NotBuggy
3,0.8974078893661499,1,0,132.9956512451172,4257.json,NotBuggy
11,0.0012863923329859972,3,7,100.3941650390625,24223.json,NotBuggy
4,0.6304096579551697,2,3,122.05183410644531,22044.json,NotBuggy
3,0.13058187067508698,1,2,130.99049377441406,18132.json,NotBuggy
3,0.7721578478813171,1,0,131.28770446777344,11890.json,NotBuggy
5,0.2663596570491791,1,4,120.13368225097656,23669.json,NotBuggy
22,2.157488779630512E-4,5,10,84.79583740234375,20690.json,NotBuggy
3,0.8079076409339905,1,0,133.59722900390625,12814.json,NotBuggy
3,0.6622405052185059,1,1,130.99049377441406,22239.json,NotBuggy
3,0.006488752085715532,1,0,129.2428436279297,32110.json,NotBuggy
3,0.7959740161895752,1,1,132.25152587890625,29429.json,NotBuggy
3,0.3418392241001129,1,0,133.59722900390625,38515.json,NotBuggy
4,0.3860243558883667,1,2,124.25267028808594,26539.json,Buggy
29,0.0,8,28,77.63539123535156,38974.json,NotBuggy
4,0.46681538224220276,1,0,125.64796447753906,20671.json,NotBuggy
3,0.30028456449508667,1,1,129.81976318359375,20361.json,NotBuggy
2,0.9292357563972473,1,0,139.56419372558594,23482.json,NotBuggy
3,0.8026420474052429,1,1,131.43582153320312,12011.json,NotBuggy
7,0.26871103048324585,1,7,113.40322875976562,33041.json,NotBuggy
4,0.8374709486961365,2,0,121.69400787353516,26119.json,NotBuggy
14,0.061984848231077194,2,5,95.94454193115234,37544.json,NotBuggy
10,4.942772211506963E-4,3,6,101.5503158569336,12343.json,NotBuggy
6,0.15409255027770996,2,2,114.96073150634766,14257.json,NotBuggy
2,0.9566603302955627,1,0,142.4026641845703,24829.json,NotBuggy
2,0.9968058466911316,1,0,140.82913208007812,10520.json,Buggy
3,0.7681299448013306,1,1,132.25152587890625,32022.json,NotBuggy
3,0.5280374884605408,1,1,128.92515563964844,23160.json,NotBuggy
8,0.05476853996515274,3,9,107.84285736083984,32753.json,NotBuggy
6,0.5868120193481445,1,3,114.7745132446289,22610.json,NotBuggy
3,0.10423466563224792,1,0,133.59722900390625,29169.json,NotBuggy
5,0.852867841720581,1,2,121.07132720947266,22869.json,NotBuggy
4,0.05990444868803024,1,2,123.74861145019531,38229.json,NotBuggy
4,0.6910140514373779,1,0,125.5254898071289,28156.json,NotBuggy
9,0.1871531456708908,3,4,106.81261444091797,23419.json,NotBuggy
6,0.0037657872308045626,1,3,112.2336654663086,18486.json,NotBuggy
3,0.24479538202285767,1,0,133.59722900390625,6816.json,NotBuggy
3,0.8825140595436096,1,0,133.59722900390625,39527.json,NotBuggy
3,0.9686269164085388,1,0,130.45266723632812,27206.json,NotBuggy
3,0.7784769535064697,1,0,133.59722900390625,33898.json,NotBuggy
3,0.5855357646942139,1,0,129.7158966064453,3743.json,NotBuggy
3,0.7106150984764099,1,0,133.59722900390625,1268.json,NotBuggy
10,0.8779090642929077,4,1,102.2182388305664,10732.json,NotBuggy
3,0.9609313011169434,1,0,133.59722900390625,27893.json,NotBuggy
3,0.8696732521057129,1,1,131.28770446777344,37951.json,NotBuggy
9,0.04606594145298004,2,2,106.43767547607422,839.json,Buggy
3,0.7176187634468079,1,0,132.4454345703125,34663.json,NotBuggy
15,0.07706683874130249,3,8,95.84558868408203,28204.json,NotBuggy
8,0.005790824070572853,2,5,106.71731567382812,27079.json,NotBuggy
3,0.5905217528343201,1,1,131.28770446777344,24304.json,NotBuggy
3,0.86297208070755,1,0,133.59722900390625,5395.json,NotBuggy
3,0.5615561604499817,1,1,130.85629272460938,3881.json,NotBuggy
3,0.381089448928833,1,2,129.58164978027344,26240.json,NotBuggy
3,0.9212837219238281,1,1,132.61029052734375,37741.json,NotBuggy
9,0.011240500025451183,1,9,104.73918914794922,7625.json,Buggy
19,0.013853427954018116,4,8,88.42715454101562,28019.json,NotBuggy
18,0.0,5,18,87.94095611572266,26367.json,Buggy
6,0.0466889925301075,1,4,112.17122650146484,15673.json,NotBuggy
3,0.8435629606246948,1,3,130.57513427734375,34312.json,NotBuggy
3,0.6509912014007568,1,1,131.28770446777344,20827.json,NotBuggy
3,0.9522537589073181,1,0,133.59722900390625,28281.json,NotBuggy
5,0.7439051866531372,1,3,118.90401458740234,26811.json,NotBuggy
3,0.603142261505127,1,1,129.2428436279297,22200.json,NotBuggy
3,0.27083414793014526,1,0,133.59722900390625,38054.json,NotBuggy
3,0.7566877007484436,1,0,132.4454345703125,20042.json,NotBuggy
3,2.2534924210049212E-4,1,3,126.64292907714844,7842.json,NotBuggy
3,0.7690979242324829,1,0,132.4454345703125,5846.json,NotBuggy
3,0.8862760663032532,1,0,133.59722900390625,34272.json,NotBuggy
3,0.6197837591171265,1,0,133.59722900390625,32457.json,NotBuggy
13,0.16782185435295105,3,4,98.20639038085938,632.json,NotBuggy
3,0.47851166129112244,1,1,132.086669921875,23982.json,NotBuggy
12,0.2942925989627838,3,6,100.07637023925781,23925.json,NotBuggy
3,0.8695279955863953,1,1,130.07347106933594,33222.json,NotBuggy
3,0.4664551913738251,1,1,132.25152587890625,5029.json,NotBuggy
7,0.07456617802381516,1,0,108.57608032226562,18450.json,NotBuggy
9,0.6177217364311218,2,3,106.22814178466797,22495.json,NotBuggy
12,0.038984738290309906,4,3,99.74861907958984,7903.json,Buggy
3,0.7876358032226562,1,0,132.4454345703125,3986.json,NotBuggy
3,0.5015354156494141,1,0,131.28770446777344,5527.json,NotBuggy
5,0.13029533624649048,1,3,117.9036865234375,14176.json,NotBuggy
10,0.029116980731487274,2,5,103.62630462646484,37594.json,NotBuggy
3,0.9020756483078003,1,2,131.75106811523438,25599.json,NotBuggy
6,0.38319164514541626,1,3,116.04021453857422,33257.json,NotBuggy
3,0.8840503096580505,1,0,133.59722900390625,37265.json,NotBuggy
3,0.9034715294837952,1,0,133.59722900390625,38311.json,NotBuggy
4,0.2085789293050766,1,0,123.96263122558594,39614.json,NotBuggy
4,0.2215912789106369,1,2,121.61679077148438,6951.json,NotBuggy
16,0.05198003724217415,4,8,93.0715103149414,28257.json,NotBuggy
3,0.21236632764339447,1,1,129.93223571777344,9775.json,NotBuggy
10,0.30991998314857483,3,3,105.0295181274414,29077.json,NotBuggy
3,0.02801183983683586,1,0,128.41912841796875,25233.json,NotBuggy
4,3.0982078169472516E-4,1,3,120.469482421875,37332.json,NotBuggy
3,0.5658904314041138,1,1,130.85629272460938,4685.json,Buggy
3,0.8514760732650757,1,0,132.9956512451172,5517.json,NotBuggy
4,0.5770807266235352,1,0,125.64796447753906,37960.json,NotBuggy
3,0.667860746383667,1,0,131.28770446777344,13195.json,NotBuggy
7,0.6295738220214844,1,2,115.9896240234375,908.json,NotBuggy
11,0.19010673463344574,2,3,101.79657745361328,18849.json,NotBuggy
3,0.4106968939304352,1,1,130.07347106933594,17303.json,NotBuggy
3,0.7778300642967224,1,0,132.4454345703125,6326.json,NotBuggy
5,0.03711266815662384,1,0,120.96746826171875,37994.json,NotBuggy
3,0.23996342718601227,1,0,129.47398376464844,4550.json,NotBuggy
3,0.9165711998939514,1,0,132.4454345703125,25917.json,NotBuggy
3,0.7184714078903198,1,0,131.28770446777344,8864.json,NotBuggy
7,0.6015551686286926,2,4,111.73201751708984,32362.json,NotBuggy
8,0.1405613124370575,2,3,109.36314392089844,25706.json,NotBuggy
13,0.8841423988342285,5,4,97.43870544433594,38414.json,NotBuggy
13,0.502177357673645,4,3,99.0435791015625,12130.json,Buggy
3,0.6464526653289795,1,0,132.4454345703125,3418.json,NotBuggy
3,0.8884246349334717,1,0,133.59722900390625,31526.json,NotBuggy
3,0.44869542121887207,1,2,130.57513427734375,28360.json,NotBuggy
9,0.007510086987167597,2,4,104.82310485839844,32101.json,NotBuggy
3,0.8626910448074341,1,1,130.07347106933594,34114.json,NotBuggy
3,0.04069402068853378,1,0,129.69032287597656,12198.json,NotBuggy
