SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Decision
3,0.9257204532623291,0.9420831606784834,0,0,0,1,1.89,0,0,15.0,131.9385528564453,0,1,0,0,0,18.json,NotBuggy
3,0.5985664129257202,0.83318052750475,0,0,0,1,3.77,0,2,16.0,131.91592407226562,0,0,0,0,0,716.json,NotBuggy
7,0.3141952157020569,0.41808980864990075,0,0,0,2,3.02,1,2,37.0,112.25464630126953,0,2,0,0,0,226.json,NotBuggy
3,0.5215373635292053,0.8312247538107315,0,0,0,1,1.89,0,0,20.0,130.30841064453125,0,1,0,0,0,47.json,NotBuggy
8,0.7079459428787231,0.8652726756671699,0,0,0,1,7.94,1,0,29.0,112.25189971923828,0,1,0,0,0,768.json,NotBuggy
2,0.9338979721069336,0.8778091261038925,0,0,0,1,0.0,0,0,11.0,140.82913208007812,0,0,0,0,0,250.json,NotBuggy
3,0.7287477254867554,0.8218697192246883,0,0,0,1,3.77,0,1,15.0,132.25152587890625,0,0,0,0,0,634.json,NotBuggy
3,0.9136325716972351,0.9128169240849882,0,0,0,1,3.77,0,0,12.0,133.59722900390625,0,0,0,0,0,828.json,NotBuggy
3,0.3294123411178589,0.7450901213084022,0,0,0,1,1.89,0,1,22.0,129.47398376464844,0,1,0,0,0,327.json,NotBuggy
21,9.540092432871461E-4,2.1519736960760275E-9,2,2,4,5,4.7,3,13,160.0,84.92340087890625,0,1,6,0,0,8.json,NotBuggy
12,0.3389878273010254,0.12448479503085084,0,0,0,4,4.11,2,5,59.0,100.30009460449219,0,0,2,0,0,71.json,NotBuggy
3,0.3353450894355774,0.6051753814714712,0,0,0,1,3.77,0,1,22.0,129.57785034179688,0,2,0,0,0,463.json,NotBuggy
3,0.7712010145187378,0.7822799986353804,0,0,0,1,3.77,0,0,15.0,131.9385528564453,0,0,0,0,0,620.json,NotBuggy
17,0.042325474321842194,0.006424667099925915,3,2,5,4,10.33,1,7,84.0,92.5592269897461,1,1,1,0,0,771.json,Buggy
12,0.05508698150515556,0.3489828188622762,0,0,0,3,5.37,2,3,54.0,101.0925521850586,0,1,2,0,0,783.json,NotBuggy
4,0.7832897901535034,0.522045909156877,1,1,2,2,2.45,0,0,28.0,123.14331817626953,0,1,0,0,0,146.json,NotBuggy
3,0.7266921997070312,0.8228803122804059,0,0,0,1,3.77,0,1,16.0,131.60296630859375,0,0,0,0,0,134.json,NotBuggy
14,0.0028266797307878733,1.8059983876994859E-6,5,4,9,5,3.83,2,13,120.0,93.3761215209961,0,1,2,0,0,405.json,NotBuggy
17,0.015037245117127895,2.8687960451803895E-4,1,1,2,3,6.1,2,6,99.0,91.66033935546875,0,1,6,0,0,845.json,NotBuggy
3,0.7842780947685242,0.8489600141499628,0,0,0,1,3.77,0,0,16.0,131.91592407226562,0,0,0,0,0,760.json,NotBuggy
4,0.08435248583555222,0.3054241449124865,0,0,0,1,4.9,0,4,35.0,122.12896728515625,0,1,0,0,0,868.json,NotBuggy
3,0.7631210684776306,0.6927279930483805,0,0,0,1,3.77,0,0,20.0,130.18594360351562,0,1,0,0,0,58.json,NotBuggy
4,0.6833291053771973,0.4680072148417735,1,1,2,2,4.9,0,0,33.0,122.57898712158203,0,1,0,0,0,598.json,NotBuggy
