SLOCStandard,Readability,McCabe,totalFanOut,MaintainabilityIndex,file,Decision
3,0.23082654178142548,1,2,128.70916748046875,104.json,NotBuggy
3,0.3124442994594574,1,1,130.18594360351562,761.json,NotBuggy
3,0.49174752831459045,2,2,126.40631103515625,2294.json,Buggy
11,0.14498229324817657,3,4,101.32836151123047,922.json,NotBuggy
8,0.3586467206478119,2,1,110.01913452148438,794.json,NotBuggy
14,0.005874275229871273,4,15,94.54420471191406,1581.json,NotBuggy
3,1.2642951332964003E-4,1,0,132.9956512451172,469.json,NotBuggy
3,0.5611368417739868,1,1,129.81976318359375,129.json,NotBuggy
3,0.7049697637557983,1,0,129.57785034179688,908.json,NotBuggy
3,0.8745493292808533,1,2,131.43582153320312,1423.json,NotBuggy
3,0.011466797441244125,1,2,127.03218841552734,614.json,NotBuggy
9,0.011966722086071968,2,9,104.62130737304688,1556.json,NotBuggy
19,3.1913944985717535E-4,7,12,86.49224853515625,629.json,NotBuggy
3,0.06730113178491592,1,1,129.0215301513672,1402.json,NotBuggy
3,0.8801499605178833,1,0,133.59722900390625,1601.json,NotBuggy
3,0.025487717241048813,1,1,128.83535766601562,681.json,NotBuggy
3,0.8514964580535889,1,0,130.70933532714844,925.json,NotBuggy
7,0.00447947159409523,1,9,106.8592529296875,370.json,NotBuggy
3,0.005339452996850014,1,1,128.1388702392578,680.json,NotBuggy
3,0.0,1,2,125.76248931884766,1051.json,NotBuggy
6,0.002193093067035079,1,3,112.44830322265625,120.json,Buggy
3,6.375542725436389E-4,1,1,127.67500305175781,2224.json,NotBuggy
3,0.3372165262699127,1,2,129.69032287597656,1046.json,Buggy
3,8.471126784570515E-4,1,3,127.8512954711914,1066.json,Buggy
3,0.15088248252868652,1,1,129.47398376464844,18.json,NotBuggy
4,0.47463345527648926,1,1,125.27178192138672,226.json,NotBuggy
3,0.5590980648994446,1,0,131.9385528564453,1666.json,NotBuggy
3,0.005473754834383726,1,1,126.56620788574219,409.json,NotBuggy
3,0.3239244222640991,1,2,128.41912841796875,634.json,NotBuggy
6,0.207405224442482,2,3,115.32806396484375,8.json,NotBuggy
3,0.8473100662231445,1,1,131.28770446777344,1390.json,NotBuggy
9,0.11399324983358383,1,8,104.49549865722656,620.json,NotBuggy
3,0.04755273461341858,1,1,128.0374755859375,1890.json,NotBuggy
31,0.0054270136170089245,5,12,78.90264129638672,2354.json,NotBuggy
3,0.5714921951293945,1,1,129.4591827392578,1298.json,NotBuggy
5,0.028671270236372948,1,7,118.2250747680664,1093.json,NotBuggy
5,0.003131548408418894,2,5,115.03157806396484,146.json,NotBuggy
3,0.42166197299957275,1,1,130.85629272460938,1603.json,NotBuggy
3,0.0,1,1,125.61813354492188,405.json,NotBuggy
3,0.3029724955558777,1,1,130.18594360351562,760.json,NotBuggy
7,0.11896518617868423,2,3,110.7762451171875,1614.json,Buggy
3,0.5355666279792786,1,0,130.18594360351562,2282.json,NotBuggy
5,0.0011266175424680114,1,4,117.1008529663086,2358.json,NotBuggy
3,0.49376243352890015,1,1,130.45266723632812,1417.json,NotBuggy
3,0.3315446078777313,1,0,129.12539672851562,918.json,NotBuggy
3,0.9506703615188599,1,0,133.59722900390625,536.json,NotBuggy
3,0.9099963307380676,1,1,132.61029052734375,1398.json,NotBuggy
4,6.155293667688966E-4,1,1,121.14502716064453,393.json,NotBuggy
14,2.626597706694156E-4,2,15,92.79679107666016,797.json,NotBuggy
5,2.773620653897524E-4,1,4,117.12834930419922,2356.json,NotBuggy
3,0.15572546422481537,1,1,129.37762451171875,921.json,NotBuggy
3,0.1995512992143631,1,1,128.70916748046875,1889.json,NotBuggy
3,3.1497018062509596E-4,1,1,127.01653289794922,2251.json,NotBuggy
9,0.07856287062168121,2,5,105.98300170898438,1804.json,NotBuggy
22,0.004143423866480589,4,17,84.83489990234375,2208.json,Buggy
3,0.3863503336906433,1,1,130.7338104248047,99.json,NotBuggy
3,0.6377668380737305,1,0,131.9385528564453,1670.json,NotBuggy
8,0.0020935332868248224,2,3,105.92192840576172,371.json,NotBuggy
3,0.19026245176792145,1,0,130.07347106933594,1677.json,NotBuggy
12,0.5738362073898315,1,2,101.6497573852539,1389.json,NotBuggy
16,0.012503710575401783,2,11,91.76567840576172,509.json,NotBuggy
3,0.8238320350646973,1,1,130.85629272460938,499.json,NotBuggy
3,0.9001754522323608,1,3,128.8092498779297,581.json,NotBuggy
4,7.677886751480401E-4,1,1,121.21139526367188,394.json,NotBuggy
3,0.4253218472003937,1,1,130.70933532714844,1885.json,NotBuggy
3,0.8259474039077759,1,0,130.70933532714844,890.json,NotBuggy
3,0.2906588912010193,1,0,130.07347106933594,1675.json,NotBuggy
39,0.0,11,31,70.29878234863281,1578.json,NotBuggy
3,0.3982812166213989,1,2,128.41912841796875,1173.json,NotBuggy
3,0.9152590036392212,1,0,133.59722900390625,1363.json,NotBuggy
3,0.005459143314510584,1,5,126.21087646484375,1143.json,NotBuggy
3,0.05361071974039078,1,1,129.0215301513672,1399.json,NotBuggy
3,0.011184669099748135,1,1,127.94110107421875,2047.json,NotBuggy
6,0.1668320894241333,2,3,115.32806396484375,10.json,NotBuggy
3,0.0391305647790432,1,2,129.47398376464844,1285.json,NotBuggy
3,0.174300879240036,1,0,127.68843078613281,2308.json,NotBuggy
3,0.048799168318510056,1,2,127.17654418945312,207.json,NotBuggy
3,4.471379506867379E-4,1,1,128.50894165039062,1203.json,NotBuggy
3,0.00850697886198759,1,0,128.14134216308594,946.json,NotBuggy
6,0.18189884722232819,1,7,112.63169860839844,1061.json,Buggy
6,0.635421872138977,3,3,113.64049530029297,2288.json,NotBuggy
20,0.0,4,14,85.72022247314453,1358.json,NotBuggy
16,0.022667312994599342,2,11,92.5074234008789,372.json,NotBuggy
3,0.5237954258918762,1,1,129.7158966064453,1424.json,NotBuggy
3,0.13746777176856995,1,1,130.70933532714844,733.json,NotBuggy
3,0.5006908178329468,1,1,129.7158966064453,784.json,NotBuggy
3,0.01836257241666317,1,1,127.67500305175781,2165.json,NotBuggy
4,0.7995343208312988,1,2,123.75868225097656,468.json,NotBuggy
3,0.26866069436073303,1,1,130.85629272460938,1604.json,NotBuggy
17,0.010205830447375774,4,11,90.43000793457031,644.json,NotBuggy
3,0.1460869312286377,1,1,130.07347106933594,97.json,NotBuggy
3,0.3152872920036316,1,1,130.18594360351562,763.json,NotBuggy
3,0.8849436640739441,1,0,132.4454345703125,1206.json,NotBuggy
12,1.289334468310699E-4,2,7,97.11123657226562,1357.json,NotBuggy
5,0.813605546951294,1,4,118.37519836425781,639.json,NotBuggy
3,0.7219179272651672,1,1,130.85629272460938,110.json,NotBuggy
3,0.29020652174949646,1,1,128.83535766601562,471.json,NotBuggy
4,0.016333134844899178,1,1,120.40968322753906,560.json,NotBuggy
3,0.3431132733821869,1,1,128.91311645507812,2164.json,NotBuggy
3,0.38385477662086487,1,1,132.61029052734375,121.json,NotBuggy
5,0.18932664394378662,2,2,118.91511535644531,1815.json,NotBuggy
4,0.34655559062957764,1,2,121.83938598632812,548.json,NotBuggy
3,0.0,1,1,126.78941345214844,2248.json,NotBuggy
3,0.2410990595817566,1,0,130.07347106933594,1661.json,NotBuggy
4,6.847026525065303E-4,1,1,121.21139526367188,395.json,NotBuggy
3,0.44082924723625183,1,1,130.85629272460938,1602.json,NotBuggy
3,0.9446049928665161,1,0,131.9385528564453,1157.json,NotBuggy
3,0.3069796562194824,1,0,132.4454345703125,1650.json,NotBuggy
3,0.023970577865839005,1,1,127.42921447753906,1891.json,NotBuggy
6,0.3582594096660614,2,2,114.96261596679688,1586.json,NotBuggy
3,0.02938336692750454,1,1,129.0255889892578,2173.json,NotBuggy
3,0.04573213681578636,1,1,127.61418151855469,407.json,NotBuggy
14,0.026160698384046555,4,8,95.60475158691406,1348.json,NotBuggy
9,0.1589561253786087,1,6,104.6557846069336,738.json,NotBuggy
12,0.11602740734815598,3,3,100.75931549072266,212.json,NotBuggy
3,5.68052870221436E-4,1,1,127.67500305175781,2233.json,NotBuggy
3,0.9536068439483643,1,0,130.44261169433594,1366.json,NotBuggy
5,0.02374110370874405,1,5,117.2763900756836,507.json,NotBuggy
3,0.686437726020813,1,0,131.28770446777344,1657.json,NotBuggy
8,0.018693098798394203,2,1,109.05816650390625,1525.json,NotBuggy
3,0.6986345052719116,1,1,131.28770446777344,1428.json,NotBuggy
3,0.27865269780158997,1,1,128.83535766601562,470.json,NotBuggy
3,0.005654626525938511,1,1,128.1388702392578,682.json,NotBuggy
3,0.7971004247665405,1,2,130.45266723632812,1412.json,NotBuggy
3,0.20360025763511658,1,2,128.60531616210938,1375.json,NotBuggy
4,0.30129268765449524,1,1,124.4649429321289,103.json,NotBuggy
5,0.00142160605173558,1,9,114.25384521484375,700.json,NotBuggy
