SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Decision
3,0.3249516785144806,0.6001789632279787,0,0,0,1,0.94,0,3,25.0,128.8092498779297,0,1,0,0,0,48397.json,NotBuggy
11,0.017877858132123947,0.01630728740836161,1,1,2,2,2.14,1,6,69.0,101.7582778930664,0,0,0,0,0,65511.json,NotBuggy
3,0.009013091214001179,0.26586745104487103,0,0,0,1,0.94,0,4,32.0,127.17654418945312,0,2,0,0,0,52903.json,NotBuggy
8,3.53426905348897E-4,0.029806441477213983,0,0,0,1,0.87,0,6,59.0,108.031494140625,0,1,0,0,0,20426.json,NotBuggy
3,0.10803042352199554,0.8227706170892631,0,0,0,1,0.94,0,1,17.0,131.28770446777344,0,0,0,0,0,35771.json,NotBuggy
11,0.18716290593147278,0.6943678306290515,3,1,4,2,2.49,1,5,43.0,104.61441040039062,0,0,1,0,0,64677.json,NotBuggy
3,0.8094428777694702,0.9239323065480611,0,0,0,1,0.94,0,0,12.0,133.59722900390625,0,0,0,0,0,3678.json,NotBuggy
3,0.2422465831041336,0.6665291684713873,0,0,0,1,0.94,0,1,19.0,130.45266723632812,0,0,0,0,0,22852.json,NotBuggy
3,0.11616383492946625,0.654412474279418,0,0,0,1,0.94,0,2,23.0,129.2428436279297,0,1,0,0,0,49548.json,NotBuggy
8,0.7025684714317322,0.81692194510638,1,1,2,2,1.41,1,2,32.0,111.219970703125,0,0,0,0,0,16005.json,NotBuggy
3,0.6835407614707947,0.9497768995734952,0,0,0,1,0.94,0,0,11.0,134.26058959960938,0,0,0,0,0,5747.json,NotBuggy
6,0.1267157942056656,0.019376515554435852,0,0,0,1,2.0,0,5,53.0,113.05016326904297,0,1,1,0,0,72665.json,NotBuggy
3,0.299882709980011,0.6655219845894306,0,0,0,1,0.94,0,2,22.0,129.47398376464844,0,1,0,0,0,48188.json,NotBuggy
4,0.26730719208717346,0.7217140356260022,0,0,0,1,1.0,0,2,23.0,124.58238983154297,0,0,0,0,0,50196.json,NotBuggy
3,0.36939847469329834,0.8739061645326403,0,0,0,1,0.94,0,1,14.0,132.61029052734375,0,0,0,0,0,29871.json,NotBuggy
3,0.01076597347855568,0.26780720455194623,0,0,0,1,0.94,0,4,32.0,127.25540161132812,0,2,0,0,0,52563.json,NotBuggy
10,0.43409794569015503,0.5077506824307372,0,0,0,2,1.56,1,1,39.0,106.13978576660156,0,2,0,0,0,75332.json,NotBuggy
6,0.5973484516143799,0.4395849581630459,0,0,0,1,2.75,0,0,36.0,115.68412780761719,0,0,0,0,0,39530.json,NotBuggy
3,0.7736184000968933,0.870314223770456,0,0,0,1,0.94,0,0,15.0,131.9385528564453,0,0,0,0,0,77580.json,NotBuggy
4,0.9424726963043213,0.8153499616568404,0,0,0,1,0.88,0,1,25.0,123.96263122558594,1,2,0,0,0,80364.json,NotBuggy
3,0.31300002336502075,0.9057676442454035,0,0,0,1,0.94,0,0,12.0,133.59722900390625,0,0,0,0,0,2810.json,NotBuggy
3,3.0487947515212E-4,0.08057202476996926,0,0,0,1,0.94,0,5,39.0,126.07360076904297,0,3,0,0,0,54010.json,NotBuggy
3,0.009714224375784397,0.26695269180520753,0,0,0,1,0.94,0,4,32.0,127.25540161132812,0,2,0,0,0,47602.json,NotBuggy
8,0.3125336766242981,0.47152190817560347,2,1,3,3,1.94,2,2,38.0,109.93348693847656,0,1,1,0,0,15403.json,NotBuggy
11,0.008556250482797623,0.16864156125719437,3,2,5,3,2.15,1,4,54.0,102.67356872558594,0,4,0,0,0,38954.json,NotBuggy
4,0.960241436958313,0.8111993336128355,0,0,0,1,1.5,0,1,26.0,123.75868225097656,0,3,0,0,0,37198.json,NotBuggy
3,0.30372628569602966,0.6436004558732609,0,0,0,1,0.94,0,2,22.0,129.47398376464844,0,1,0,0,0,54243.json,NotBuggy
3,0.5862751603126526,0.6718699813292286,0,0,0,1,0.94,0,0,19.0,130.34019470214844,0,0,0,0,0,36747.json,NotBuggy
5,0.1147158294916153,0.43113621916434763,1,1,2,2,2.19,0,1,30.0,119.16963195800781,0,0,1,0,0,29353.json,NotBuggy
13,0.028176426887512207,0.03279429388137032,1,1,2,2,2.4,1,6,61.0,99.02880859375,0,1,2,0,0,44784.json,NotBuggy
17,0.11661102622747421,0.2459478395659796,2,2,4,3,5.87,1,3,68.0,94.48567199707031,0,0,1,0,0,72967.json,NotBuggy
20,4.4852052815258503E-4,2.435868944044064E-5,1,2,3,3,10.54,2,6,120.0,88.08967590332031,1,4,2,0,0,21931.json,NotBuggy
3,0.5956166386604309,0.922282132659139,0,0,0,1,0.94,0,0,12.0,133.59722900390625,0,0,0,0,0,1843.json,NotBuggy
16,0.1454131007194519,0.002567875948930257,2,2,4,3,1.85,1,9,85.0,93.79045104980469,0,1,2,0,0,45891.json,NotBuggy
