SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Detection
3,0.45599502325057983,0.9475669272304321,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,1968.json,NotBuggy
1,0.6365274786949158,0.9245496299026024,0,0,0,1,0.0,0,0,9.0,153.63165283203125,0,0,0,0,0,6550.json,NotBuggy
3,0.8270647525787354,0.5382873365343589,0,0,0,1,1.89,0,3,23.0,129.2428436279297,0,1,0,0,0,2123.json,NotBuggy
2,0.9955825209617615,0.9136265979462798,0,0,0,1,1.89,0,0,11.0,140.82913208007812,1,1,0,0,0,2290.json,NotBuggy
3,0.5443600416183472,0.8020697315083155,0,0,0,1,1.89,0,1,19.0,130.57513427734375,0,2,0,0,0,5441.json,NotBuggy
2,0.999470055103302,0.9166179423858496,0,0,0,1,3.77,0,0,11.0,140.82913208007812,1,1,0,0,0,6228.json,Buggy
3,0.8957316875457764,0.9153847425395302,0,0,0,1,1.89,0,0,14.0,132.4454345703125,0,1,0,0,0,1956.json,NotBuggy
15,0.02848765440285206,4.871746477754197E-6,2,1,3,2,3.41,1,5,140.0,92.43018341064453,1,1,2,0,0,2473.json,NotBuggy
3,0.5263962745666504,0.9578009697947911,0,0,0,1,1.89,0,1,15.0,132.086669921875,0,0,0,0,0,7248.json,NotBuggy
3,0.12400584667921066,0.44536706304611234,0,0,0,1,1.89,0,3,27.0,128.4090576171875,0,1,0,0,0,11688.json,Buggy
2,0.99458909034729,0.9710373706700745,0,0,0,1,2.0,0,0,11.0,140.82913208007812,1,1,0,0,0,9693.json,NotBuggy
17,0.49673885107040405,0.09061727669870226,6,4,10,5,5.84,4,6,83.0,92.3915023803711,0,1,3,0,0,14478.json,NotBuggy
8,0.7430547475814819,0.1734055174681882,1,1,2,2,3.71,1,3,47.0,108.613037109375,0,1,1,0,0,14513.json,NotBuggy
12,0.10186060518026352,0.036721922725936613,4,3,7,4,3.34,2,7,71.0,99.38724517822266,1,1,2,0,0,2692.json,NotBuggy
3,0.5631921887397766,0.7891619752943538,0,0,0,1,1.89,0,1,17.0,131.43582153320312,0,1,0,0,0,5055.json,NotBuggy
5,4.204811411909759E-4,0.2524739043706737,0,0,0,1,5.43,0,5,39.0,118.03533935546875,0,2,0,0,0,5624.json,NotBuggy
5,0.809403657913208,0.941378001157449,1,1,2,2,2.99,1,1,21.0,121.54933166503906,0,1,0,0,0,12312.json,NotBuggy
3,0.7251215577125549,0.8823167547612358,0,0,0,1,1.89,0,0,17.0,131.28770446777344,0,1,0,0,0,8739.json,NotBuggy
3,0.9866454601287842,0.8393700676713105,0,0,0,1,2.0,0,0,16.0,131.46876525878906,1,1,0,0,0,13739.json,NotBuggy
3,0.8075018525123596,0.9558883076344585,0,0,0,1,1.89,0,0,15.0,132.086669921875,0,1,0,0,0,3024.json,NotBuggy
3,0.785441517829895,0.9585797712674826,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,7688.json,NotBuggy
3,0.8232488632202148,0.9599250567589048,0,0,0,1,1.89,0,1,15.0,132.086669921875,0,0,0,0,0,12369.json,NotBuggy
11,0.0,3.821161454773855E-4,0,0,0,1,4.43,0,17,97.0,100.15076446533203,0,1,0,0,0,2711.json,NotBuggy
7,0.35817793011665344,0.008830685340537877,0,0,0,1,0.9,0,3,64.0,109.40082550048828,0,0,4,0,0,10657.json,NotBuggy
4,0.5682252049446106,0.7375750232499901,0,0,0,1,2.0,0,2,25.0,124.25267028808594,0,1,0,0,0,9248.json,NotBuggy
11,0.13204047083854675,0.058811299213448354,2,1,3,2,5.47,1,11,66.0,101.98942565917969,0,0,2,0,0,2041.json,NotBuggy
12,0.05008311569690704,0.9109033444866074,0,0,0,1,3.04,0,1,36.0,104.1061019897461,0,0,1,0,0,10614.json,NotBuggy
3,0.8390551209449768,0.9448043668700559,0,0,0,1,1.89,0,0,14.0,132.4454345703125,0,0,0,0,0,11519.json,NotBuggy
2,0.9760125279426575,0.8841627911965227,0,0,0,1,1.89,0,0,17.0,138.00436401367188,1,3,0,0,0,6551.json,NotBuggy
3,0.8709997534751892,0.8878747498210252,0,0,0,1,1.89,0,1,18.0,130.85629272460938,0,1,0,0,0,12767.json,NotBuggy
3,0.8441904187202454,0.8719673723105682,0,0,0,1,1.89,0,1,17.0,131.43582153320312,0,0,0,0,0,14559.json,NotBuggy
3,0.27172669768333435,0.4971117363346319,0,0,0,1,1.89,0,4,26.0,128.60531616210938,0,1,0,0,0,2231.json,NotBuggy
6,0.4021955132484436,0.40432203545581813,1,1,2,2,2.75,1,2,37.0,115.12547302246094,0,1,0,0,0,11813.json,NotBuggy
3,0.891723096370697,0.950471660410229,0,0,0,1,1.89,0,0,14.0,132.79563903808594,0,1,0,0,0,14330.json,NotBuggy
3,0.5374756455421448,0.8142697171970775,0,0,0,1,1.89,0,0,17.0,131.1535186767578,0,1,0,0,0,5750.json,NotBuggy
17,0.4586750864982605,0.4336383847858781,3,2,5,4,4.55,3,1,67.0,93.90249633789062,0,2,2,0,0,12514.json,NotBuggy
21,0.007728219032287598,4.822991853895175E-8,2,4,6,5,2.6,2,9,168.0,84.99720764160156,1,1,1,0,0,1791.json,NotBuggy
3,0.9128450751304626,0.9484698035590491,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,1917.json,NotBuggy
9,0.024834245443344116,2.8100735688687395E-4,2,2,4,3,1.66,0,5,76.0,103.50160217285156,1,3,2,0,0,7963.json,NotBuggy
28,0.029058033600449562,1.520976981152227E-5,10,9,19,7,5.5,4,14,148.0,80.62828063964844,1,1,4,0,0,11721.json,NotBuggy
33,0.0,1.7590984135174702E-14,9,9,18,10,3.43,7,22,273.0,74.09281921386719,1,2,3,0,0,13898.json,NotBuggy
15,0.0029172683134675026,1.0456325686648431E-4,0,0,0,4,3.71,1,11,101.0,93.59022521972656,0,1,5,0,0,2380.json,NotBuggy
