SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Detection
3,0.24510087072849274,0.7341094057516165,0,0,0,1,0.94,0,1,20.0,130.18594360351562,0,1,0,0,0,14947.json,NotBuggy
20,0.008089127950370312,6.708458681069869E-5,3,4,7,5,1.67,1,5,117.0,88.01296997070312,1,3,2,0,0,31891.json,NotBuggy
6,0.03214437514543533,0.09275802688553894,1,2,3,2,1.63,1,2,43.0,114.03678894042969,0,2,0,0,0,8039.json,NotBuggy
29,0.03532929718494415,1.01126940596112E-4,3,3,6,6,2.99,4,11,126.0,80.84530639648438,0,1,4,0,0,35379.json,NotBuggy
3,0.8543671369552612,0.9378159896007108,0,0,0,1,0.94,0,0,12.0,133.59722900390625,0,0,0,0,0,76.json,NotBuggy
12,0.39989352226257324,0.5122661808222199,1,3,4,4,1.28,1,1,50.0,101.70787811279297,0,1,0,0,0,28532.json,NotBuggy
8,0.0,1.6094974670975324E-4,0,0,0,1,2.0,0,0,82.0,105.5103759765625,0,12,0,0,0,6321.json,NotBuggy
7,0.0,2.6183004774386442E-5,0,0,0,1,0.9,0,3,99.0,107.24393463134766,0,3,1,0,0,40333.json,NotBuggy
3,0.21597477793693542,0.40365696508258,0,0,0,1,0.94,0,1,22.0,129.47398376464844,0,1,0,0,0,8574.json,NotBuggy
5,0.37906333804130554,0.6925052991313914,2,1,3,2,1.5,1,2,27.0,120.0075454711914,0,1,0,0,0,9459.json,NotBuggy
43,0.0,4.5469710869117736E-7,6,9,15,10,3.08,4,14,188.0,71.28228759765625,1,2,3,0,0,39161.json,NotBuggy
14,0.017566891387104988,1.4879846595470977E-4,4,3,7,4,2.47,2,5,94.0,95.00859069824219,1,1,2,0,0,30959.json,NotBuggy
18,0.003498090896755457,4.934169638198805E-6,6,6,12,4,1.53,1,10,120.0,89.41661834716797,1,2,3,0,0,27762.json,NotBuggy
6,0.6990492939949036,0.5470113229060748,1,1,2,2,1.63,1,1,30.0,116.21601867675781,0,0,0,0,0,7725.json,NotBuggy
23,0.0,2.5804850366064594E-13,2,3,5,4,4.46,2,12,234.0,82.33485412597656,0,3,0,0,0,32697.json,NotBuggy
1,0.980230987071991,0.9040017283889633,0,0,0,1,0.0,0,0,12.0,151.39474487304688,0,0,0,0,0,39811.json,NotBuggy
3,0.8403804898262024,0.9455178664125736,0,0,0,1,0.94,0,0,12.0,133.59722900390625,0,0,0,0,0,38010.json,NotBuggy
3,0.7517504096031189,0.7952230817896956,0,0,0,1,0.94,0,1,20.0,130.30841064453125,0,1,0,0,0,30784.json,NotBuggy
41,0.0,3.904112278721598E-12,9,13,22,10,3.84,6,21,268.0,70.25257110595703,1,3,7,0,0,7044.json,NotBuggy
6,0.2083841860294342,0.008001611589505457,0,0,0,1,1.53,0,3,55.0,112.49031829833984,0,1,3,0,0,33176.json,NotBuggy
3,0.04693550989031792,0.9527164146696977,0,0,0,1,0.94,0,0,12.0,133.59722900390625,0,0,0,0,0,450.json,NotBuggy
8,0.1819143295288086,0.1774908650915645,1,1,2,2,2.65,0,1,47.0,109.13702392578125,0,0,0,0,0,10049.json,NotBuggy
3,0.5042706727981567,0.5112191593695142,0,0,0,1,0.94,0,0,23.0,129.14646911621094,0,2,0,0,0,39967.json,NotBuggy
4,0.5629433989524841,0.4385048743387967,0,0,0,1,0.9,0,3,34.0,122.05648803710938,1,1,0,0,0,39684.json,NotBuggy
3,0.27920401096343994,0.9179950980379041,0,0,0,1,0.94,0,0,12.0,133.59722900390625,0,0,0,0,0,10153.json,NotBuggy
3,0.43854036927223206,0.3723530421470839,0,0,0,1,0.94,0,2,25.0,128.62307739257812,0,1,0,0,0,40086.json,NotBuggy
3,0.9106999635696411,0.9056703921306108,0,0,0,1,0.94,0,0,14.0,132.4454345703125,0,1,0,0,0,2768.json,NotBuggy
12,0.11488263309001923,0.0031435349117876913,1,1,2,2,1.37,1,5,73.0,99.43125915527344,0,1,2,0,0,6395.json,NotBuggy
5,0.556595504283905,0.6691457760118271,0,0,0,1,1.5,1,2,25.0,120.7502212524414,0,1,0,0,0,9732.json,NotBuggy
3,0.920715868473053,0.731614694614302,0,0,0,1,0.94,0,1,18.0,130.7338104248047,0,1,0,0,0,9137.json,NotBuggy
13,0.10964860022068024,0.01779994035465516,3,3,6,4,2.54,3,4,68.0,98.12712860107422,0,0,0,0,0,6382.json,NotBuggy
10,0.006070592440664768,4.8200120913489427E-4,0,0,0,1,0.95,0,4,94.0,101.38373565673828,1,4,2,0,0,13966.json,Buggy
9,0.1467987298965454,0.3304806073407464,1,1,2,3,1.83,2,3,44.0,107.05233764648438,0,0,2,0,0,9751.json,NotBuggy
8,0.09818202257156372,0.10633100175953682,1,1,2,2,0.99,1,6,54.0,107.83899688720703,1,2,0,0,0,11578.json,NotBuggy
5,0.01536239217966795,0.2427330300987144,0,0,0,1,2.33,0,1,34.0,118.6647720336914,0,2,0,0,0,31656.json,NotBuggy
3,0.7681697010993958,0.8449186475562576,0,0,0,1,0.94,0,0,17.0,131.1535186767578,0,1,0,0,0,36493.json,NotBuggy
3,0.5700313448905945,0.8266741111010134,0,0,0,1,0.94,0,0,14.0,132.4454345703125,0,0,0,0,0,2710.json,NotBuggy
7,0.24633991718292236,0.060786810089624006,0,0,0,1,1.28,0,3,47.0,110.95415496826172,0,2,2,0,0,10042.json,NotBuggy
17,0.1259775459766388,6.253270803108155E-5,2,2,4,4,10.52,1,8,102.0,91.1600570678711,1,2,5,0,0,27583.json,NotBuggy
13,0.0012673961464315653,9.197065002074929E-5,7,2,9,3,2.1,2,6,96.0,96.365478515625,1,2,3,0,0,8570.json,NotBuggy
6,0.04308750852942467,0.1640401556195717,0,0,0,1,1.37,0,4,41.0,114.6588134765625,0,0,1,0,0,33224.json,NotBuggy
3,0.6971036195755005,0.4968946495881183,0,0,0,1,0.94,0,3,24.0,129.0215301513672,0,1,0,0,0,2447.json,NotBuggy
3,0.7629556059837341,0.5415097605631431,1,1,2,2,0.94,0,1,23.0,129.01284790039062,0,1,0,0,0,12131.json,NotBuggy
44,0.0,3.1670055566504255E-19,3,3,6,7,2.46,4,30,329.0,68.06615447998047,1,1,16,0,0,7472.json,NotBuggy
3,0.6473701000213623,0.7973457913336268,0,0,0,1,0.94,0,0,17.0,131.1535186767578,0,1,0,0,0,116.json,NotBuggy
3,0.29386818408966064,0.7702778049223685,0,0,0,1,0.94,0,2,18.0,130.99049377441406,0,0,0,0,0,12474.json,Buggy
3,0.8246431350708008,0.9239426314595102,0,0,0,1,0.98,0,0,14.0,132.4454345703125,1,1,0,0,0,11583.json,NotBuggy
12,0.020616794005036354,4.7304324178081437E-4,2,2,4,4,2.33,3,7,84.0,98.12653350830078,0,2,2,0,0,37331.json,NotBuggy
3,0.013000533916056156,0.49268253945665713,0,0,0,1,0.94,0,1,25.0,128.712890625,0,1,0,0,0,12804.json,NotBuggy
6,0.17104646563529968,0.86636903315207,0,0,0,1,14.68,0,0,29.0,116.53829956054688,0,4,0,0,0,39965.json,NotBuggy
9,8.345796377398074E-4,0.03373444407636705,1,1,2,2,1.47,1,4,58.0,105.6658935546875,0,1,0,0,0,13552.json,NotBuggy
7,0.11058574914932251,0.48170739123513595,0,0,0,2,1.2,1,2,36.0,112.60784912109375,1,0,2,0,0,10793.json,NotBuggy
3,0.2826896607875824,0.7580092464910998,0,0,0,1,0.94,0,0,20.0,130.30841064453125,0,1,0,0,0,13155.json,NotBuggy
4,0.6266736388206482,0.8446131406601937,0,0,0,1,1.0,0,0,20.0,125.64796447753906,0,1,0,0,0,28969.json,NotBuggy
7,0.809531033039093,0.25273823394499606,1,1,2,2,1.28,1,1,37.0,112.25464630126953,0,1,1,0,0,34332.json,NotBuggy
3,0.4680615961551666,0.9018701503854486,0,0,0,1,0.94,0,1,15.0,132.25152587890625,0,0,0,0,0,13265.json,NotBuggy
6,0.45228907465934753,0.4884630986598089,1,1,2,2,1.37,1,2,35.0,115.41443634033203,0,0,0,0,0,39314.json,NotBuggy
7,0.5112481713294983,0.29317508322131286,1,1,2,2,1.13,1,1,43.0,111.47318267822266,1,1,1,0,0,14327.json,NotBuggy
15,0.0886014997959137,2.5999715871484587E-6,1,1,2,2,1.03,1,8,115.0,93.10902404785156,0,1,5,0,0,14305.json,NotBuggy
3,0.8247016668319702,0.9458117194365855,0,0,0,1,0.94,0,0,12.0,133.59722900390625,0,0,0,0,0,32140.json,NotBuggy
3,0.8059632778167725,0.8591968754871887,0,0,0,1,0.94,0,1,17.0,131.28770446777344,0,1,0,0,0,37644.json,NotBuggy
7,0.17024175822734833,0.0148254059717139,0,0,0,1,0.9,0,4,57.0,109.85330963134766,0,1,2,0,0,35413.json,NotBuggy
3,0.5475118160247803,0.6383623250760423,0,0,0,1,0.94,0,1,19.0,130.45266723632812,0,0,0,0,0,16434.json,NotBuggy
3,0.682867705821991,0.9558068900392127,0,0,0,1,0.94,0,0,11.0,134.26058959960938,0,0,0,0,0,5856.json,NotBuggy
55,0.0,2.531230619055991E-10,10,12,22,11,3.08,3,21,259.0,65.33854675292969,1,0,3,0,0,6315.json,Buggy
3,0.809838593006134,0.9411404640544611,0,0,0,1,0.94,0,0,12.0,133.59722900390625,0,0,0,0,0,14316.json,NotBuggy
10,0.3426208198070526,0.12802878421316244,0,0,0,1,1.4,1,2,50.0,104.90636444091797,0,2,1,0,0,32605.json,NotBuggy
9,0.9355888366699219,0.7365382212468171,1,2,3,3,1.33,2,2,36.0,108.30654907226562,0,1,0,0,0,15535.json,NotBuggy
13,0.23165839910507202,0.01573138706372825,3,2,5,3,2.16,2,7,68.0,98.40133666992188,0,1,1,0,0,5559.json,NotBuggy
5,0.6082193851470947,0.6498616282323584,1,1,2,2,1.5,1,1,24.0,120.51615905761719,0,1,0,0,0,7285.json,NotBuggy
21,0.0014194444520398974,1.0909803892553122E-7,7,6,13,7,2.67,4,15,139.0,85.19503784179688,1,2,3,0,0,6685.json,NotBuggy
86,0.0,4.7834421339375765E-27,19,22,41,25,3.58,6,27,465.0,51.386375427246094,1,1,14,0,0,7015.json,NotBuggy
26,0.0,1.0138789040054622E-13,1,3,4,4,1.07,3,34,236.0,80.06071472167969,0,0,3,0,0,161.json,NotBuggy
5,0.0,0.03149437469400251,0,0,0,1,1.5,0,5,49.0,116.47480773925781,0,3,0,0,0,40109.json,NotBuggy
4,0.9813644289970398,0.744256886218458,0,0,0,1,0.94,0,2,29.0,123.19084167480469,1,1,1,0,0,32765.json,NotBuggy
15,0.0035211662761867046,8.395484493005275E-6,1,1,2,3,1.58,2,11,107.0,93.14192962646484,0,1,2,0,0,5344.json,NotBuggy
3,0.9265416860580444,0.6412427225195162,1,1,2,2,0.94,0,0,23.0,128.74266052246094,0,1,0,0,0,40225.json,NotBuggy
5,0.162944033741951,0.6230459005267366,0,0,0,1,0.98,0,1,28.0,119.94457244873047,0,1,0,0,0,38865.json,NotBuggy
4,0.6344411373138428,0.6098742166482775,0,0,0,1,1.0,0,2,25.0,124.1488037109375,0,1,1,0,0,15101.json,NotBuggy
6,0.26238685846328735,0.09650244697181724,1,1,2,2,1.37,1,3,42.0,114.02980041503906,0,2,0,0,0,31806.json,NotBuggy
12,0.010592124424874783,1.5736588251473373E-4,5,4,9,3,2.77,1,6,87.0,98.13824462890625,1,1,2,0,0,34056.json,NotBuggy
3,0.81638103723526,0.9141283937355836,0,0,0,1,0.94,0,1,15.0,132.086669921875,0,0,0,0,0,40007.json,NotBuggy
3,0.6074821949005127,0.8304239941480788,0,0,0,1,0.94,0,1,18.0,130.85629272460938,0,1,0,0,0,4960.json,NotBuggy
10,0.00865379348397255,0.011871228477458154,0,0,0,2,1.4,1,3,64.0,102.99119567871094,0,1,1,0,0,17159.json,NotBuggy
3,0.6066790819168091,0.9214296063598124,0,0,0,1,0.94,0,0,14.0,132.4454345703125,0,0,0,0,0,39500.json,NotBuggy
7,0.07909563183784485,0.1390571122867439,1,1,2,2,1.98,1,4,42.0,111.59553527832031,0,0,0,0,0,28236.json,NotBuggy
12,0.3214779794216156,0.016617246822423763,4,3,7,4,1.7,2,5,69.0,99.3921127319336,0,0,3,0,0,33069.json,NotBuggy
4,0.40508806705474854,0.8278131879540459,0,0,0,1,1.0,0,0,20.0,125.64796447753906,0,1,0,0,0,30467.json,NotBuggy
3,0.07617272436618805,0.7670761957948324,0,0,0,1,0.94,0,1,16.0,131.91592407226562,0,0,0,0,0,9685.json,NotBuggy
5,0.21873538196086884,0.6694550629236475,1,1,2,2,1.5,1,3,32.0,118.7500228881836,0,1,0,0,0,14822.json,NotBuggy
3,0.9743369817733765,0.9249996360050585,0,0,0,1,0.98,0,1,16.0,131.60296630859375,1,0,0,0,0,10741.json,NotBuggy
5,0.024570127949118614,0.40483161451972394,2,1,3,2,1.5,0,1,33.0,118.59001159667969,0,0,1,0,0,11806.json,NotBuggy
3,0.3492148220539093,0.910600212215347,0,0,0,1,0.94,0,0,14.0,132.4454345703125,0,0,0,0,0,12755.json,NotBuggy
130,0.0,2.339567824018082E-62,20,22,42,21,2.96,5,56,849.0,41.96778869628906,1,3,27,0,0,9114.json,Buggy
4,0.9404191374778748,0.9647397369867239,0,0,0,1,0.87,0,0,12.0,128.936767578125,0,0,0,0,0,40467.json,NotBuggy
3,0.7107217311859131,0.9286054850548051,0,0,0,1,0.94,0,1,14.0,132.61029052734375,0,0,0,0,0,12737.json,NotBuggy
3,0.36489543318748474,0.41439463262728315,0,0,0,1,0.94,0,0,24.0,129.0215301513672,0,1,0,0,0,9366.json,NotBuggy
4,0.7654430866241455,0.6176288000152911,0,0,0,1,2.45,0,2,26.0,124.16120147705078,0,0,0,0,0,30968.json,NotBuggy
1,0.9523766040802002,0.9402000245305363,0,0,0,1,0.0,0,0,9.0,153.63165283203125,0,0,0,0,0,7221.json,NotBuggy
4,0.011853531002998352,0.05112062968490075,0,0,0,1,1.0,0,4,42.0,120.82833862304688,0,2,0,0,0,4523.json,NotBuggy
3,0.5855618119239807,0.8238996210157231,0,0,0,1,0.94,0,1,19.0,130.45266723632812,0,1,0,0,0,4387.json,NotBuggy
3,0.9516457915306091,0.6957855913077791,0,0,0,1,0.94,0,0,19.0,130.34019470214844,0,1,0,0,0,32097.json,NotBuggy
5,0.24572330713272095,0.8628685361163603,0,0,0,1,1.5,1,1,20.0,122.167236328125,0,0,0,0,0,40061.json,NotBuggy
7,0.1554674506187439,0.017324545361662235,2,1,3,2,1.28,1,2,55.0,109.90679168701172,0,1,2,0,0,36749.json,NotBuggy
3,0.8345493674278259,0.8321567353413296,0,0,0,1,0.94,0,0,17.0,131.1535186767578,0,1,0,0,0,378.json,NotBuggy
9,0.0548161044716835,0.9683356281747458,0,0,0,1,2.57,0,0,28.0,110.32605743408203,0,0,0,0,0,8910.json,NotBuggy
5,0.0308486707508564,0.219601811886131,1,1,2,2,1.5,0,2,37.0,117.64252471923828,0,2,0,0,0,14382.json,NotBuggy
35,0.0,2.757682288912633E-14,3,3,6,6,1.96,3,11,244.0,74.01007843017578,1,2,9,0,0,29983.json,NotBuggy
4,0.44767656922340393,0.25717552148035533,0,0,0,1,2.45,0,2,32.0,122.5160903930664,0,2,0,0,0,40544.json,NotBuggy
10,0.007923579774796963,0.01198677533813634,0,0,0,2,1.4,1,3,64.0,102.99119567871094,0,1,1,0,0,22621.json,NotBuggy
4,0.4195900857448578,0.05528494115640303,2,1,3,2,2.45,0,4,38.0,121.18174743652344,0,1,0,0,0,40636.json,NotBuggy
7,0.34737786650657654,0.4650579518347645,1,1,2,2,1.51,1,3,35.0,112.75433349609375,0,0,0,0,0,32823.json,NotBuggy
4,0.7671706080436707,0.3665899691986057,1,1,2,2,1.0,0,1,25.0,123.64862060546875,0,1,0,0,0,32419.json,NotBuggy
14,0.17681626975536346,0.016401100722025046,4,2,6,4,1.64,2,5,70.0,96.77584075927734,0,1,0,0,0,33689.json,NotBuggy
3,0.5333392024040222,0.471124709880555,0,0,0,1,0.94,0,2,22.0,129.47398376464844,0,1,0,0,0,28500.json,NotBuggy
3,0.1860753446817398,0.9536678153131382,0,0,0,1,0.94,0,0,12.0,133.59722900390625,0,0,0,0,0,39434.json,NotBuggy
13,0.14690309762954712,0.010031779985692232,2,2,4,3,1.86,2,4,73.0,97.90457153320312,0,1,2,0,0,10339.json,NotBuggy
7,0.22255554795265198,0.3709514340721162,1,1,2,2,1.28,1,3,37.0,112.46537017822266,0,0,1,0,0,11595.json,NotBuggy
3,0.9748039841651917,0.8499284520293482,0,0,0,1,1.0,0,1,18.0,130.85629272460938,1,1,0,0,0,7338.json,NotBuggy
17,0.0013415575958788395,6.673892100254657E-4,1,1,2,3,2.06,2,12,104.0,92.15341186523438,0,0,2,0,0,36547.json,NotBuggy
1,0.08188053220510483,0.6052091151413387,0,0,0,1,0.0,0,0,18.0,148.7880096435547,0,0,0,0,0,40040.json,NotBuggy
3,0.304183691740036,0.9289766091594684,0,0,0,1,0.94,0,0,12.0,133.59722900390625,0,0,0,0,0,3463.json,NotBuggy
4,0.0,0.025999825211346663,0,0,0,1,2.45,0,1,47.0,120.24345397949219,0,1,0,0,0,11201.json,NotBuggy
11,0.033753205090761185,0.01584850093705814,0,0,0,1,0.77,0,10,71.0,101.8396987915039,0,0,1,0,0,28530.json,NotBuggy
3,0.37554222345352173,0.930029461042714,0,0,0,1,0.94,0,0,12.0,133.59722900390625,0,0,0,0,0,13378.json,NotBuggy
3,0.6322794556617737,0.8220319741341373,0,0,0,1,0.94,0,1,17.0,131.28770446777344,0,1,0,0,0,37402.json,NotBuggy
3,0.7196344137191772,0.8976672543595743,0,0,0,1,0.94,0,0,14.0,132.4454345703125,0,0,0,0,0,2551.json,NotBuggy
5,0.10814452171325684,0.30557221253365835,0,0,0,1,2.19,0,3,33.0,118.74115753173828,0,1,0,0,0,9656.json,NotBuggy
16,0.0061537129804492,1.4234861656447774E-4,3,3,6,4,1.85,2,9,100.0,92.39098358154297,0,1,3,0,0,32947.json,NotBuggy
4,0.7396185994148254,0.8557835383333959,0,0,0,1,1.0,0,0,20.0,125.5254898071289,0,1,0,0,0,6550.json,NotBuggy
4,0.6414889693260193,0.7365151057859087,0,0,0,1,1.66,0,0,19.0,125.57588195800781,0,1,0,0,0,8667.json,NotBuggy
6,0.04327337071299553,0.11383427156330476,2,1,3,2,1.37,1,4,49.0,113.29119873046875,0,2,0,0,0,2123.json,NotBuggy
4,0.0,0.07960438918469459,0,0,0,1,1.66,0,0,42.0,120.82833862304688,0,4,0,0,0,6540.json,NotBuggy
3,0.9244124889373779,0.9680025609156925,0,0,0,1,0.94,0,0,12.0,133.59722900390625,0,0,0,0,0,39410.json,NotBuggy
3,0.5291527509689331,0.8515240632833193,0,0,0,1,0.94,0,1,15.0,132.086669921875,0,0,0,0,0,37411.json,NotBuggy
26,3.713445330504328E-4,9.064962348266923E-9,4,4,8,5,2.26,2,13,164.0,81.35694122314453,1,0,4,0,0,1375.json,NotBuggy
3,0.880638062953949,0.9381727883835086,0,0,0,1,0.94,0,0,12.0,133.59722900390625,0,0,0,0,0,26761.json,NotBuggy
6,0.17982721328735352,0.8061561513550544,1,1,2,2,1.37,1,1,26.0,117.36266326904297,0,0,0,0,0,13434.json,NotBuggy
13,0.0,2.4827704475755715E-10,0,0,0,1,1.62,0,21,165.0,93.49663543701172,1,3,4,0,0,963.json,NotBuggy
3,0.8703395128250122,0.9239972972145831,0,0,0,1,0.94,0,0,12.0,133.59722900390625,0,0,0,0,0,9036.json,NotBuggy
8,0.7650662064552307,0.8004014658230598,1,1,2,3,2.24,2,0,28.0,111.68433380126953,0,1,0,0,0,4919.json,NotBuggy
30,0.003961583133786917,1.0134176715741566E-10,2,3,5,4,2.26,2,15,196.0,78.41028594970703,1,3,4,0,0,34759.json,NotBuggy
3,0.6411824226379395,0.8493270588929532,0,0,0,1,0.94,0,1,17.0,131.1535186767578,0,0,0,0,0,39009.json,NotBuggy
3,0.9060057401657104,0.9508019062337478,0,0,0,1,0.94,0,0,12.0,133.59722900390625,0,0,0,0,0,7705.json,NotBuggy
3,0.03274594619870186,0.5679768167232035,0,0,0,1,0.94,0,1,19.0,130.34019470214844,0,0,0,0,0,40751.json,NotBuggy
3,0.5943382978439331,0.9357430511419087,0,0,0,1,0.94,0,0,12.0,133.59722900390625,0,0,0,0,0,35503.json,NotBuggy
6,0.9218593239784241,0.7614351708366652,0,0,0,1,2.75,0,0,29.0,116.80848693847656,0,0,0,0,0,36349.json,NotBuggy
4,0.613872230052948,0.8409142317560455,0,0,0,1,1.0,0,1,19.0,126.1969985961914,0,0,0,0,0,38287.json,NotBuggy
3,0.35008102655410767,0.8821651509210282,0,0,0,1,0.94,0,0,14.0,132.4454345703125,0,0,0,0,0,11161.json,NotBuggy
3,0.41888731718063354,0.931257113280765,0,0,0,1,0.94,0,0,14.0,132.4454345703125,0,0,0,0,0,44.json,NotBuggy
3,0.22619511187076569,0.7325561652673932,0,0,0,1,0.94,0,1,18.0,130.85629272460938,0,1,0,0,0,3475.json,NotBuggy
3,0.011264266446232796,0.24057929044528037,0,0,0,1,0.94,0,1,27.0,128.31268310546875,0,2,0,0,0,40102.json,NotBuggy
6,0.20393149554729462,0.19505019142246593,1,1,2,2,1.37,1,3,39.0,114.54450988769531,0,1,0,0,0,32247.json,NotBuggy
3,0.687146008014679,0.8004024980003294,0,0,0,1,0.94,0,1,18.0,130.99049377441406,0,1,0,0,0,30082.json,NotBuggy
9,0.2010582983493805,0.5431232194389533,2,2,4,3,1.33,1,3,41.0,107.97931671142578,0,1,0,0,0,6228.json,NotBuggy
24,0.11041364073753357,4.118497066642548E-5,1,4,5,6,1.99,2,8,122.0,84.1825942993164,0,1,1,0,0,1956.json,NotBuggy
9,0.14447811245918274,0.010442869250584822,1,1,2,2,1.13,1,3,62.0,105.11478424072266,0,2,1,0,0,28903.json,NotBuggy
5,0.8992395997047424,0.5606378712758295,0,0,0,1,0.98,0,2,30.0,119.48943328857422,0,0,1,0,0,11688.json,NotBuggy
