SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Detection
4,0.12940849363803864,0.709006589087507,0,0,0,1,1.73,0,2,24.0,124.361083984375,0,0,0,0,0,17016.json,NotBuggy
4,0.3182007670402527,0.5509982934525439,0,0,0,1,1.73,0,1,29.0,123.5933609008789,0,2,0,0,0,7453.json,NotBuggy
10,0.004646733868867159,0.001392956353477777,0,0,0,2,2.8,1,8,74.0,102.23625183105469,0,1,2,0,0,794.json,NotBuggy
6,0.21070705354213715,0.021658738903694286,0,0,0,1,2.0,0,7,52.0,112.82794952392578,0,1,1,0,0,20412.json,NotBuggy
3,0.5812550187110901,0.9503432299724645,0,0,0,1,0.0,0,0,11.0,134.26058959960938,0,1,0,0,0,11590.json,NotBuggy
6,0.7316044569015503,0.7907803298836091,0,0,0,1,1.98,0,3,28.0,117.0948257446289,1,1,0,0,0,15807.json,NotBuggy
18,0.0,3.3308509904324686E-9,0,0,0,1,8.77,0,28,162.0,88.69596862792969,0,0,0,0,0,20134.json,NotBuggy
4,0.5117958784103394,0.900931071159735,0,0,0,1,1.73,0,1,19.0,125.91468811035156,0,1,0,0,0,326.json,NotBuggy
4,0.551423192024231,0.696899779911971,0,0,0,1,1.73,0,1,20.0,125.41301727294922,0,1,0,0,0,21242.json,NotBuggy
4,0.02150687389075756,0.9615464713972708,0,0,0,1,1.73,0,0,12.0,128.936767578125,0,0,0,0,0,2812.json,NotBuggy
5,0.038508087396621704,0.10397781975249074,1,1,2,2,1.96,0,1,41.0,116.93729400634766,0,1,1,0,0,15187.json,NotBuggy
4,0.6655188202857971,0.9289909315580795,0,0,0,1,1.73,0,2,16.0,127.25547790527344,0,0,0,0,0,2253.json,NotBuggy
4,0.8424636721611023,0.9615367572803171,0,0,0,1,1.73,0,2,21.0,125.39425659179688,0,0,0,0,0,3686.json,NotBuggy
4,0.16933302581310272,0.6538505960769506,0,0,0,1,1.73,0,2,26.0,123.94486236572266,0,1,0,0,0,16446.json,NotBuggy
11,0.06645385175943375,0.13478296795576292,0,0,0,1,3.74,1,3,55.0,102.81463623046875,0,1,1,0,0,2013.json,NotBuggy
4,0.3918305039405823,0.5258562299571656,1,1,2,2,1.73,0,1,26.0,123.52867889404297,0,1,0,0,0,18744.json,NotBuggy
4,0.3312181532382965,0.8924577812191926,0,0,0,1,1.73,0,0,17.0,126.37059020996094,0,0,0,0,0,16315.json,NotBuggy
8,0.17070713639259338,0.8020114084612715,0,0,0,2,2.65,1,3,32.0,111.219970703125,0,0,1,0,0,1731.json,Buggy
6,0.46665629744529724,0.6183438932568563,0,0,0,1,2.0,0,3,29.0,116.62230682373047,0,1,1,0,0,15772.json,NotBuggy
5,0.6136545538902283,0.7230598613564148,2,1,3,2,3.2,0,2,25.0,120.30387878417969,0,0,0,0,0,6926.json,NotBuggy
6,0.007481220178306103,0.0032513782713062124,0,0,0,1,2.0,0,5,62.0,111.73953247070312,0,1,2,0,0,11728.json,NotBuggy
5,0.06084267795085907,0.19954870515823878,0,0,0,1,1.96,0,3,36.0,118.07797241210938,0,0,1,0,0,11685.json,NotBuggy
4,0.9370942711830139,0.9958809017637069,0,0,0,1,1.73,0,1,12.0,129.14767456054688,0,0,0,0,0,22714.json,NotBuggy
