SLOCStandard,Readability,McCabe,totalFanOut,MaintainabilityIndex,file,Detection
3,0.7818894386291504,1,0,132.4454345703125,1646.json,NotBuggy
3,0.8420994877815247,1,0,133.59722900390625,7280.json,NotBuggy
12,0.042465854436159134,3,6,98.3131103515625,9068.json,NotBuggy
18,0.004590833559632301,5,9,89.91911315917969,5769.json,NotBuggy
3,0.07965004444122314,1,1,129.4591827392578,7313.json,NotBuggy
5,0.2384820580482483,1,4,117.34275817871094,8157.json,NotBuggy
3,0.10871290415525436,1,1,129.4591827392578,7379.json,NotBuggy
3,0.2230810821056366,1,1,129.58164978027344,10075.json,NotBuggy
3,0.2749287784099579,1,1,129.58164978027344,10090.json,NotBuggy
3,0.40863972902297974,1,0,132.4454345703125,1601.json,NotBuggy
9,0.05038664862513542,2,8,103.68096923828125,681.json,Buggy
3,0.49528294801712036,1,2,130.18594360351562,2850.json,NotBuggy
3,0.820939838886261,1,0,130.85629272460938,6844.json,NotBuggy
5,0.2057853788137436,1,2,119.86595916748047,8167.json,NotBuggy
3,0.07979312539100647,1,1,128.4090576171875,4570.json,NotBuggy
3,0.8864358067512512,1,1,129.0255889892578,6185.json,NotBuggy
6,0.033209919929504395,2,3,116.33555603027344,7769.json,NotBuggy
21,0.7901453971862793,6,13,85.44769287109375,7267.json,Buggy
3,0.06759802997112274,1,1,129.34671020507812,7491.json,NotBuggy
3,0.6922120451927185,1,2,129.34671020507812,4350.json,NotBuggy
3,0.46987268328666687,1,0,130.07347106933594,3121.json,NotBuggy
21,0.007425388786941767,6,15,85.18600463867188,8335.json,NotBuggy
3,0.2501305639743805,1,1,132.086669921875,7743.json,NotBuggy
3,0.27075666189193726,1,1,129.58164978027344,9608.json,NotBuggy
3,0.812475860118866,1,2,130.30841064453125,754.json,NotBuggy
37,0.0,6,14,71.53641510009766,2944.json,NotBuggy
4,7.180800312198699E-4,1,3,121.14502716064453,6562.json,NotBuggy
16,3.3460831036791205E-4,3,16,91.51155090332031,8547.json,NotBuggy
3,0.7555871605873108,1,1,129.4591827392578,9098.json,Buggy
3,0.5749603509902954,1,0,132.4454345703125,319.json,NotBuggy
4,0.11392557621002197,1,2,123.85247039794922,10251.json,NotBuggy
3,0.8420180082321167,1,0,133.59722900390625,1805.json,NotBuggy
3,0.06759802997112274,1,1,129.34671020507812,7043.json,NotBuggy
7,0.04005635157227516,2,3,111.4901123046875,8248.json,NotBuggy
3,0.7444546222686768,1,0,131.28770446777344,9233.json,Buggy
9,0.4538293778896332,3,2,104.95142364501953,2963.json,NotBuggy
3,0.6934988498687744,1,1,131.28770446777344,370.json,NotBuggy
3,0.8310781717300415,1,0,133.59722900390625,7990.json,NotBuggy
3,0.06665503233671188,1,1,129.34671020507812,6456.json,NotBuggy
3,0.7128881216049194,1,0,132.4454345703125,7118.json,NotBuggy
3,0.07850091904401779,1,1,129.34671020507812,5736.json,NotBuggy
1,0.9216737747192383,1,1,149.40048217773438,2971.json,NotBuggy
3,0.6635077595710754,1,0,132.4454345703125,969.json,NotBuggy
3,0.8083541989326477,1,1,130.18594360351562,5586.json,NotBuggy
3,0.3153184652328491,1,1,129.58164978027344,9291.json,NotBuggy
10,0.049656979739665985,2,5,103.55778503417969,8860.json,Buggy
3,0.075035959482193,1,1,128.8092498779297,7690.json,NotBuggy
9,0.3151436150074005,3,4,129.00218200683594,7538.json,NotBuggy
3,0.08784624934196472,1,0,131.1535186767578,10358.json,NotBuggy
3,0.2463630586862564,1,1,130.18594360351562,9258.json,NotBuggy
3,0.07850091904401779,1,1,129.34671020507812,5602.json,NotBuggy
9,0.0018856938695535064,2,6,105.33314514160156,876.json,NotBuggy
8,0.3750086724758148,2,4,108.67498779296875,30.json,Buggy
21,0.013674062676727772,6,16,85.65779113769531,4643.json,NotBuggy
3,0.8868331909179688,1,1,129.0255889892578,6374.json,NotBuggy
3,0.36920827627182007,1,0,131.03103637695312,5463.json,NotBuggy
9,0.029903991147875786,2,12,102.3638687133789,680.json,Buggy
6,0.7834729552268982,1,1,113.51333618164062,8285.json,NotBuggy
9,0.00551152927801013,3,7,103.64503479003906,9082.json,Buggy
3,0.07979312539100647,1,1,128.4090576171875,4568.json,NotBuggy
26,0.0,5,17,79.99483489990234,549.json,Buggy
3,0.11510375142097473,1,1,132.61029052734375,7287.json,NotBuggy
15,0.00587216392159462,5,10,93.47047424316406,1150.json,NotBuggy
