SLOCStandard,Readability,McCabe,totalFanOut,MaintainabilityIndex,file,Detection
3,0.9639161825180054,1,0,133.59722900390625,27757.json,NotBuggy
3,0.6995136141777039,1,0,133.59722900390625,33185.json,NotBuggy
8,0.31785890460014343,3,2,108.9604263305664,14075.json,NotBuggy
3,0.8026317358016968,1,0,131.1535186767578,37279.json,NotBuggy
3,0.7494975924491882,1,0,131.28770446777344,26138.json,NotBuggy
3,0.9618558287620544,1,0,133.59722900390625,10753.json,NotBuggy
3,0.11926513910293579,1,0,132.43687438964844,18785.json,NotBuggy
3,0.9396851062774658,1,0,133.59722900390625,32161.json,NotBuggy
3,0.948209285736084,1,0,133.59722900390625,14455.json,NotBuggy
5,0.6467733979225159,1,2,120.23355865478516,646.json,NotBuggy
3,0.8688753843307495,1,0,133.59722900390625,25780.json,NotBuggy
30,0.0,5,38,103.93750762939453,6346.json,NotBuggy
3,0.5193129181861877,1,1,130.85629272460938,33917.json,NotBuggy
3,4.8094239900819957E-4,1,0,126.64292907714844,30528.json,NotBuggy
6,0.4936371147632599,2,0,115.63639831542969,22858.json,NotBuggy
3,0.9554380774497986,1,0,133.59722900390625,21549.json,NotBuggy
3,0.8282197713851929,1,0,133.59722900390625,21607.json,NotBuggy
3,0.7111845016479492,1,0,131.28770446777344,10194.json,NotBuggy
3,0.7784205675125122,1,0,132.4454345703125,10583.json,NotBuggy
3,0.8257203698158264,1,0,131.1535186767578,22606.json,NotBuggy
94,0.0,29,32,49.795684814453125,6967.json,NotBuggy
3,0.7312246561050415,1,0,131.1535186767578,21363.json,NotBuggy
3,0.9453030228614807,1,0,133.59722900390625,27969.json,NotBuggy
18,0.0,2,15,88.44624328613281,1442.json,NotBuggy
3,0.8545774817466736,1,0,131.1535186767578,31343.json,NotBuggy
15,0.003736931597813964,3,14,92.30221557617188,7554.json,NotBuggy
8,0.27618616819381714,3,2,108.9604263305664,21818.json,NotBuggy
3,0.852228045463562,1,0,131.1535186767578,32142.json,NotBuggy
3,0.8177325129508972,1,0,131.1535186767578,21351.json,NotBuggy
6,0.3370024263858795,2,0,115.63639831542969,11696.json,NotBuggy
3,0.8780499696731567,1,0,133.59722900390625,20383.json,NotBuggy
3,0.8106481432914734,1,0,131.1535186767578,11557.json,NotBuggy
3,0.9408955574035645,1,0,133.59722900390625,13976.json,NotBuggy
9,0.3702337145805359,2,3,107.9759750366211,851.json,NotBuggy
3,0.8139394521713257,1,0,133.59722900390625,28009.json,NotBuggy
11,0.024213295429944992,4,6,100.28133392333984,6224.json,NotBuggy
3,0.8510117530822754,1,0,131.1535186767578,22169.json,NotBuggy
8,2.806448901537806E-4,1,0,106.31167602539062,14618.json,NotBuggy
5,0.9204497337341309,2,1,120.09993743896484,2761.json,NotBuggy
19,0.0,1,39,87.45327758789062,2800.json,NotBuggy
3,0.8719083666801453,1,0,131.1535186767578,16851.json,NotBuggy
7,0.7553384900093079,2,0,114.95689392089844,21519.json,NotBuggy
3,0.03434915840625763,1,2,128.4090576171875,14744.json,NotBuggy
3,0.9420103430747986,1,0,133.59722900390625,10159.json,NotBuggy
3,3.2041166559793055E-4,1,0,127.11396026611328,30367.json,NotBuggy
3,0.8445813059806824,1,0,131.1535186767578,15933.json,NotBuggy
3,0.8906223177909851,1,0,133.59722900390625,20945.json,NotBuggy
3,0.8451966047286987,1,0,131.1535186767578,9422.json,NotBuggy
3,0.5193129181861877,1,1,130.85629272460938,13510.json,NotBuggy
11,0.5910149216651917,3,5,101.27847290039062,8194.json,NotBuggy
3,4.8393142060376704E-4,1,0,127.02415466308594,27458.json,NotBuggy
3,0.9289069771766663,1,0,133.59722900390625,9011.json,NotBuggy
3,0.7915545105934143,1,0,131.1535186767578,28331.json,NotBuggy
30,0.0,7,25,80.43537139892578,3329.json,NotBuggy
3,0.2636186480522156,1,2,130.18594360351562,1483.json,NotBuggy
3,0.9208401441574097,1,0,133.59722900390625,5234.json,NotBuggy
3,0.8366138935089111,1,0,131.1535186767578,31555.json,NotBuggy
3,0.8623012900352478,1,0,131.1535186767578,16038.json,NotBuggy
3,0.7908466458320618,1,0,132.4454345703125,31595.json,NotBuggy
4,0.6741724014282227,1,1,121.68689727783203,14752.json,NotBuggy
3,0.9327566623687744,1,0,133.59722900390625,11587.json,NotBuggy
5,0.6436351537704468,1,2,120.23355865478516,824.json,NotBuggy
3,0.8800156712532043,1,0,133.59722900390625,27686.json,NotBuggy
4,0.25915610790252686,1,1,123.48088836669922,745.json,NotBuggy
3,0.8616552352905273,1,0,133.59722900390625,23151.json,NotBuggy
4,0.9625393748283386,1,1,122.05010986328125,2379.json,NotBuggy
3,0.8623708486557007,1,0,133.59722900390625,23929.json,NotBuggy
3,0.9408955574035645,1,0,133.59722900390625,27682.json,NotBuggy
7,0.021059280261397362,1,3,113.86808013916016,382.json,NotBuggy
3,3.5292209940962493E-4,1,0,127.02415466308594,25259.json,NotBuggy
4,0.6465725898742676,1,0,125.67974090576172,865.json,NotBuggy
11,0.2848842740058899,3,3,102.07846069335938,6701.json,NotBuggy
3,0.9453030228614807,1,0,133.59722900390625,9388.json,NotBuggy
3,0.7784205675125122,1,0,132.4454345703125,34157.json,NotBuggy
3,0.9420103430747986,1,0,133.59722900390625,13672.json,NotBuggy
7,0.9801126718521118,3,2,112.83792877197266,2091.json,NotBuggy
3,0.8916700482368469,1,0,133.59722900390625,20453.json,NotBuggy
19,0.010324733331799507,9,3,89.5844497680664,8291.json,NotBuggy
3,0.7373716831207275,2,1,128.4791717529297,2988.json,NotBuggy
3,0.7111845016479492,1,0,131.28770446777344,12040.json,NotBuggy
36,0.1001519188284874,7,20,73.43903350830078,14534.json,NotBuggy
3,0.2741261124610901,1,0,133.59722900390625,29177.json,NotBuggy
5,0.6612311005592346,2,2,119.43572235107422,15095.json,NotBuggy
3,0.8170316815376282,1,0,131.1535186767578,23476.json,NotBuggy
3,0.9080740213394165,1,0,133.59722900390625,13840.json,NotBuggy
7,0.9461506009101868,2,0,115.62542724609375,19279.json,NotBuggy
43,0.007701230235397816,12,8,69.52252197265625,7163.json,NotBuggy
10,0.5560929179191589,2,6,103.110107421875,1054.json,NotBuggy
3,0.8484291434288025,1,0,131.1535186767578,28295.json,NotBuggy
3,0.537638783454895,1,1,130.85629272460938,33173.json,NotBuggy
9,0.05956365168094635,1,1,103.49298858642578,1288.json,NotBuggy
3,0.8581764698028564,1,0,131.1535186767578,20799.json,NotBuggy
5,0.6266500949859619,2,4,116.57333374023438,6131.json,NotBuggy
3,0.7660689949989319,1,0,131.1535186767578,20468.json,NotBuggy
3,0.7380480766296387,1,1,131.60296630859375,30980.json,NotBuggy
6,0.542592465877533,2,0,115.63639831542969,21529.json,NotBuggy
3,0.5945670008659363,1,0,133.59722900390625,20295.json,NotBuggy
3,0.7406063079833984,1,0,131.1535186767578,20460.json,NotBuggy
3,0.9408955574035645,1,0,133.59722900390625,14376.json,NotBuggy
3,0.9013224840164185,1,0,133.59722900390625,24437.json,NotBuggy
3,0.13329994678497314,1,1,129.14646911621094,15260.json,NotBuggy
3,0.7678368091583252,1,0,133.59722900390625,7904.json,NotBuggy
3,0.9889964461326599,1,1,132.086669921875,5834.json,NotBuggy
3,6.236866465769708E-4,1,0,127.02415466308594,9925.json,NotBuggy
3,0.9579161405563354,1,0,133.59722900390625,32965.json,NotBuggy
3,0.8800156712532043,1,0,133.59722900390625,26797.json,NotBuggy
6,0.0018895682878792286,2,2,113.33544158935547,295.json,NotBuggy
10,0.050598375499248505,1,9,104.9512939453125,2882.json,NotBuggy
3,0.5193129181861877,1,1,130.85629272460938,13747.json,NotBuggy
7,0.4641443192958832,2,0,115.62542724609375,32649.json,NotBuggy
3,0.8283554315567017,1,0,131.1535186767578,20921.json,NotBuggy
3,0.575194776058197,1,0,130.45266723632812,22204.json,NotBuggy
3,0.5268958806991577,1,0,130.45266723632812,33646.json,NotBuggy
7,0.0020787997636944056,1,2,111.46076965332031,8051.json,NotBuggy
3,0.8325589895248413,1,0,131.1535186767578,27954.json,NotBuggy
3,0.8617428541183472,1,0,131.1535186767578,8467.json,NotBuggy
3,0.7784205675125122,1,0,132.4454345703125,26512.json,NotBuggy
3,0.8334294557571411,1,0,131.1535186767578,29166.json,NotBuggy
3,0.7563979029655457,1,0,131.1535186767578,18362.json,NotBuggy
6,0.5587249398231506,2,0,115.63639831542969,22032.json,NotBuggy
3,0.8250437378883362,1,0,131.1535186767578,19452.json,NotBuggy
3,0.537638783454895,1,1,130.85629272460938,30792.json,NotBuggy
3,0.5193129181861877,1,1,130.85629272460938,10965.json,NotBuggy
3,0.8581764698028564,1,0,131.1535186767578,9374.json,NotBuggy
3,0.6438632607460022,1,0,132.43687438964844,18686.json,NotBuggy
11,0.22920465469360352,6,0,101.90187072753906,6834.json,NotBuggy
7,0.34610119462013245,1,2,111.52324676513672,5310.json,NotBuggy
7,0.563204288482666,2,0,115.28164672851562,19673.json,NotBuggy
3,0.7746080756187439,1,0,131.1535186767578,16818.json,NotBuggy
3,0.764211893081665,1,0,133.59722900390625,10655.json,NotBuggy
3,0.5989583730697632,1,1,130.7338104248047,700.json,NotBuggy
3,0.791022777557373,1,1,131.1535186767578,8354.json,NotBuggy
3,0.5523322224617004,1,0,132.43687438964844,20627.json,NotBuggy
4,0.8815252780914307,3,1,121.59648895263672,15131.json,NotBuggy
3,0.633045494556427,1,0,132.43687438964844,29422.json,NotBuggy
3,0.8472632765769958,1,0,131.1535186767578,25089.json,NotBuggy
3,0.8474212884902954,1,0,133.59722900390625,16917.json,NotBuggy
3,0.7732398509979248,1,0,131.1535186767578,28291.json,NotBuggy
7,0.9274856448173523,2,0,115.62542724609375,23370.json,NotBuggy
3,0.7784205675125122,1,0,132.4454345703125,33397.json,NotBuggy
14,0.0,1,27,90.11885070800781,8306.json,NotBuggy
7,0.7607042193412781,2,0,115.62542724609375,13632.json,NotBuggy
3,0.7260541915893555,1,0,131.28770446777344,31721.json,NotBuggy
16,0.0,3,6,92.74858093261719,2049.json,NotBuggy
