SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Detection
3,0.3315446078777313,0.5131655364049076,0,0,0,1,3.77,0,0,24.0,129.12539672851562,0,2,0,0,0,918.json,NotBuggy
3,0.9506703615188599,0.9297367686374198,0,0,0,1,3.77,0,0,12.0,133.59722900390625,0,0,0,0,0,536.json,NotBuggy
3,0.9099963307380676,0.9096306973479196,0,0,0,1,3.77,0,1,14.0,132.61029052734375,0,0,0,0,0,1398.json,NotBuggy
4,6.155293667688966E-4,0.06198839942060368,0,0,0,1,6.63,0,1,40.0,121.14502716064453,0,3,0,0,0,393.json,NotBuggy
14,2.626597706694156E-4,1.2522408330883334E-9,1,1,2,2,13.04,1,15,144.0,92.79679107666016,0,2,4,0,0,797.json,NotBuggy
5,2.773620653897524E-4,0.06183105549078408,0,0,0,1,3.92,0,4,45.0,117.12834930419922,0,2,0,0,0,2356.json,NotBuggy
3,0.15572546422481537,0.5724860820096193,0,0,0,1,3.77,0,1,22.0,129.37762451171875,0,0,0,0,0,921.json,NotBuggy
3,0.1995512992143631,0.40286569275520817,0,0,0,1,3.77,0,1,26.0,128.70916748046875,0,1,0,0,0,1889.json,NotBuggy
3,3.1497018062509596E-4,0.1251932431074015,0,0,0,1,3.77,0,1,33.0,127.01653289794922,0,3,0,0,0,2251.json,NotBuggy
9,0.07856287062168121,0.029637204228258513,0,0,0,2,5.33,1,5,54.0,105.98300170898438,0,1,1,0,0,1804.json,NotBuggy
22,0.004143423866480589,1.1306403961272675E-7,4,3,7,4,5.15,1,17,155.0,84.83489990234375,0,1,5,0,0,2208.json,Buggy
3,0.3863503336906433,0.7258725464015596,0,0,0,1,3.77,0,1,18.0,130.7338104248047,0,0,0,0,0,99.json,NotBuggy
3,0.6377668380737305,0.823923222594508,0,0,0,1,3.77,0,0,15.0,131.9385528564453,0,0,0,0,0,1670.json,NotBuggy
8,0.0020935332868248224,5.718531882038334E-4,0,0,0,2,4.8,1,3,73.0,105.92192840576172,0,3,3,0,0,371.json,NotBuggy
3,0.19026245176792145,0.7063240776399775,0,0,0,1,3.77,0,0,20.0,130.07347106933594,0,1,0,0,0,1677.json,NotBuggy
12,0.5738362073898315,0.17223206000759858,0,0,0,1,7.54,1,2,53.0,101.6497573852539,0,2,0,0,0,1389.json,NotBuggy
16,0.012503710575401783,5.863690459779999E-7,0,0,0,2,7.47,2,11,118.0,91.76567840576172,0,2,5,0,0,509.json,NotBuggy
3,0.8238320350646973,0.7781837807559538,0,0,0,1,3.77,0,1,18.0,130.85629272460938,0,1,0,0,0,499.json,NotBuggy
3,0.9001754522323608,0.47705402538565217,0,0,0,1,4.0,0,3,25.0,128.8092498779297,0,1,0,0,0,581.json,NotBuggy
4,7.677886751480401E-4,0.06899937889328554,0,0,0,1,6.63,0,1,40.0,121.21139526367188,0,3,0,0,0,394.json,NotBuggy
3,0.4253218472003937,0.7040842767846865,0,0,0,1,3.77,0,1,19.0,130.70933532714844,0,1,0,0,0,1885.json,NotBuggy
3,0.8259474039077759,0.7542684212199138,0,0,0,1,3.77,0,0,19.0,130.70933532714844,0,1,0,0,0,890.json,NotBuggy
3,0.2906588912010193,0.7338924254015976,0,0,0,1,3.77,0,0,20.0,130.07347106933594,0,1,0,0,0,1675.json,NotBuggy
39,0.0,3.4541760992266712E-18,8,11,19,11,6.79,3,31,286.0,70.29878234863281,0,3,7,0,0,1578.json,NotBuggy
3,0.3982812166213989,0.34066770089836057,0,0,0,1,3.77,0,2,26.0,128.41912841796875,0,1,0,0,0,1173.json,NotBuggy
3,0.9152590036392212,0.8985201263698973,0,0,0,1,3.77,0,0,12.0,133.59722900390625,0,0,0,0,0,1363.json,NotBuggy
3,0.005459143314510584,0.07845207348114108,0,0,0,1,3.77,0,5,37.0,126.21087646484375,0,1,0,0,0,1143.json,NotBuggy
3,0.05361071974039078,0.5603543637619185,0,0,0,1,3.77,0,1,24.0,129.0215301513672,0,2,0,0,0,1399.json,NotBuggy
3,0.011184669099748135,0.3086522538027485,0,0,0,1,3.77,0,1,29.0,127.94110107421875,0,2,0,0,0,2047.json,NotBuggy
6,0.1668320894241333,0.2729852456680099,1,1,2,2,5.5,1,3,34.0,115.32806396484375,0,1,1,0,0,10.json,NotBuggy
3,0.0391305647790432,0.4925568994746056,0,0,0,1,3.77,0,2,22.0,129.47398376464844,0,0,0,0,0,1285.json,NotBuggy
3,0.174300879240036,0.2620778909742292,0,0,0,1,3.77,0,0,29.0,127.68843078613281,0,2,0,0,0,2308.json,NotBuggy
3,0.048799168318510056,0.20377087585137876,0,0,0,1,3.77,0,2,32.0,127.17654418945312,0,1,0,0,0,207.json,NotBuggy
3,4.471379506867379E-4,0.3511193552248271,0,0,0,1,3.77,0,1,26.0,128.50894165039062,0,2,0,0,0,1203.json,NotBuggy
3,0.00850697886198759,0.32661213910360365,0,0,0,1,3.77,0,0,29.0,128.14134216308594,0,3,0,0,0,946.json,NotBuggy
6,0.18189884722232819,0.008398348834662998,0,0,0,1,3.77,0,7,54.0,112.63169860839844,0,0,2,0,0,1061.json,Buggy
6,0.635421872138977,0.1802299923943502,1,2,3,3,13.11,0,3,45.0,113.64049530029297,0,1,0,0,0,2288.json,NotBuggy
20,0.0,1.3624297326261642E-10,7,4,11,4,6.92,2,14,175.0,85.72022247314453,0,4,4,0,0,1358.json,NotBuggy
16,0.022667312994599342,3.1983410812875046E-5,0,0,0,2,14.56,2,11,105.0,92.5074234008789,0,1,2,0,0,372.json,NotBuggy
3,0.5237954258918762,0.5754473500538541,0,0,0,1,3.77,0,1,21.0,129.7158966064453,0,1,0,0,0,1424.json,NotBuggy
3,0.13746777176856995,0.7679336550131153,0,0,0,1,3.77,0,1,19.0,130.70933532714844,0,1,0,0,0,733.json,NotBuggy
3,0.5006908178329468,0.4788598479989915,0,0,0,1,3.77,0,1,21.0,129.7158966064453,0,1,0,0,0,784.json,NotBuggy
3,0.01836257241666317,0.24915748828391024,0,0,0,1,3.77,0,1,30.0,127.67500305175781,0,2,0,0,0,2165.json,NotBuggy
4,0.7995343208312988,0.3821859318502383,0,0,0,1,4.0,0,2,26.0,123.75868225097656,0,0,0,0,0,468.json,NotBuggy
3,0.26866069436073303,0.7587116472207964,0,0,0,1,3.77,0,1,18.0,130.85629272460938,0,0,0,0,0,1604.json,NotBuggy
17,0.010205830447375774,7.49879940291815E-6,1,2,3,4,8.57,2,11,120.0,90.43000793457031,0,2,4,0,0,644.json,NotBuggy
3,0.1460869312286377,0.6017093878665027,0,0,0,1,3.77,0,1,20.0,130.07347106933594,0,0,0,0,0,97.json,NotBuggy
3,0.3152872920036316,0.6828660456686567,0,0,0,1,3.77,0,1,20.0,130.18594360351562,0,1,0,0,0,763.json,NotBuggy
3,0.8849436640739441,0.8674177454384762,0,0,0,1,3.77,0,0,14.0,132.4454345703125,0,0,0,0,0,1206.json,NotBuggy
12,1.289334468310699E-4,2.5597364973584673E-6,2,1,3,2,8.08,2,7,108.0,97.11123657226562,0,4,2,0,0,1357.json,NotBuggy
5,0.813605546951294,0.4542723974620299,0,0,0,1,9.8,0,4,34.0,118.37519836425781,0,1,0,0,0,639.json,NotBuggy
3,0.7219179272651672,0.7353322253514752,0,0,0,1,3.77,0,1,18.0,130.85629272460938,0,1,0,0,0,110.json,NotBuggy
3,0.29020652174949646,0.39414605176323525,0,0,0,1,3.77,0,1,24.0,128.83535766601562,0,1,0,0,0,471.json,NotBuggy
4,0.016333134844899178,0.03145394506756184,0,0,0,1,6.63,0,1,45.0,120.40968322753906,0,3,0,0,0,560.json,NotBuggy
3,0.3431132733821869,0.4740084097014737,0,0,0,1,3.77,0,1,25.0,128.91311645507812,0,1,0,0,0,2164.json,NotBuggy
3,0.38385477662086487,0.8659039036396387,0,0,0,1,3.77,0,1,14.0,132.61029052734375,0,0,0,0,0,121.json,NotBuggy
5,0.18932664394378662,0.35127735364488755,1,1,2,2,5.99,1,2,31.0,118.91511535644531,0,2,0,0,0,1815.json,NotBuggy
4,0.34655559062957764,0.23845865173113967,0,0,0,1,6.63,0,2,35.0,121.83938598632812,0,2,0,0,0,548.json,NotBuggy
3,0.0,0.12997236364791653,0,0,0,1,3.77,0,1,35.0,126.78941345214844,0,4,0,0,0,2248.json,NotBuggy
3,0.2410990595817566,0.7091309345164466,0,0,0,1,3.77,0,0,20.0,130.07347106933594,0,1,0,0,0,1661.json,NotBuggy
