SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Detection
4,0.034524910151958466,0.4185654043035961,0,0,0,1,1.73,0,1,29.0,123.19084167480469,0,2,0,0,0,9701.json,NotBuggy
4,0.9307869672775269,0.8878812700903188,0,0,0,1,3.46,0,0,14.0,127.78498840332031,0,0,0,0,0,8305.json,NotBuggy
4,0.6660944223403931,0.8210836120910614,0,0,0,1,3.46,0,1,17.0,126.62725830078125,0,1,0,0,0,858.json,Buggy
17,0.016011035069823265,0.01132962551278676,2,2,4,4,9.0,3,7,78.0,92.86932373046875,0,1,2,0,0,7962.json,NotBuggy
4,0.5131815075874329,0.3719527779948269,0,0,0,1,3.46,0,0,26.0,123.67467498779297,0,1,0,0,0,3743.json,NotBuggy
4,0.2927670478820801,0.8577246698343833,0,0,0,1,3.46,0,0,13.0,128.335205078125,0,0,0,0,0,10732.json,NotBuggy
4,0.376177579164505,0.9405322363746997,0,0,0,1,3.46,0,0,12.0,128.936767578125,0,0,0,0,0,1871.json,NotBuggy
9,0.6169409155845642,0.32983907048700584,1,1,2,2,5.03,1,0,43.0,107.33891296386719,0,1,1,0,0,5395.json,NotBuggy
4,0.1703653633594513,0.6106328839466426,0,0,0,1,3.46,0,1,22.0,124.71717071533203,0,2,0,0,0,7625.json,NotBuggy
5,0.21893778443336487,0.26322220365942073,0,0,0,1,6.4,0,4,32.0,118.82691955566406,0,1,0,0,0,8540.json,NotBuggy
9,3.2778686727397144E-4,0.05693359191678564,4,4,8,2,5.9,1,5,52.0,106.2907943725586,0,1,1,0,0,5846.json,NotBuggy
14,0.18373799324035645,0.529861700250299,0,0,0,3,7.86,2,2,47.0,99.26517486572266,0,1,1,0,0,8813.json,NotBuggy
4,0.6801038980484009,0.7840031767589078,0,0,0,1,3.46,0,0,18.0,125.96089172363281,0,0,0,0,0,5029.json,NotBuggy
11,0.8170637488365173,0.8828560473311167,2,2,4,3,5.34,2,1,34.0,105.60558319091797,0,1,0,0,0,3986.json,NotBuggy
16,0.0010833919513970613,1.3696063605372001E-6,0,0,0,2,5.66,1,11,118.0,91.90045928955078,0,0,4,0,0,2297.json,NotBuggy
5,0.37256374955177307,0.6701577510957887,0,0,0,1,3.92,0,2,26.0,120.43379974365234,0,1,0,0,0,5527.json,NotBuggy
11,0.5397729873657227,0.06714574562361939,1,1,2,2,6.82,1,4,55.0,102.48688507080078,0,0,1,0,0,5126.json,NotBuggy
4,0.9900104999542236,0.9188793044780587,0,0,0,1,3.92,0,0,13.0,128.335205078125,0,0,0,0,0,154.json,NotBuggy
4,0.3922516107559204,0.7838325102273337,0,0,0,1,3.46,0,0,18.0,125.96089172363281,0,0,0,0,0,5034.json,NotBuggy
4,0.48801130056381226,0.816902533146237,0,0,0,1,3.46,0,1,18.0,126.33003997802734,0,1,0,0,0,8312.json,NotBuggy
19,0.003936773166060448,1.0468771216355099E-4,0,0,0,2,7.05,1,8,102.0,89.9957275390625,0,1,3,0,0,11425.json,NotBuggy
4,0.8538341522216797,0.9252471638931483,0,0,0,1,3.46,0,0,12.0,128.936767578125,0,0,0,0,0,8154.json,NotBuggy
4,0.26126110553741455,0.8145236884654808,0,0,0,1,3.46,0,0,17.0,126.4930648803711,0,0,0,0,0,9891.json,NotBuggy
7,0.3624229431152344,0.48073888241802903,1,1,2,2,5.6,1,3,32.0,113.3831787109375,0,2,0,0,0,10582.json,NotBuggy
4,0.9311137199401855,0.9448754643021857,0,0,0,1,3.46,0,0,12.0,128.936767578125,0,0,0,0,0,5517.json,NotBuggy
4,0.23838835954666138,0.8700384725823391,0,0,0,1,3.46,0,0,16.0,127.25547790527344,0,0,0,0,0,2739.json,NotBuggy
4,0.08582515269517899,0.6211196602814876,0,0,0,1,1.73,0,1,26.0,123.8484878540039,0,3,0,0,0,6326.json,NotBuggy
8,0.2815599739551544,0.3192340711401174,1,1,2,3,8.43,2,1,39.0,109.65406036376953,0,1,1,0,0,4550.json,NotBuggy
4,0.4957371950149536,0.8717035554838418,0,0,0,1,3.46,0,0,17.0,126.62725830078125,0,1,0,0,0,8581.json,NotBuggy
4,0.3867911100387573,0.911867385664584,0,0,0,1,3.46,0,1,14.0,127.94984436035156,0,0,0,0,0,2301.json,NotBuggy
4,0.7393849492073059,0.8723321336542456,0,0,0,1,3.46,0,0,14.0,127.78498840332031,0,0,0,0,0,2710.json,NotBuggy
35,9.044909966178238E-4,2.065696242124787E-5,4,4,8,6,6.58,4,12,164.0,76.47885131835938,0,3,2,0,0,5280.json,Buggy
50,0.0,1.7654581839272076E-12,8,7,15,7,15.23,5,21,249.0,67.82889556884766,1,1,7,0,0,7548.json,Buggy
45,6.63843413349241E-4,2.0005293167402497E-5,0,0,0,2,7.43,2,14,172.0,72.80767822265625,0,0,2,0,0,799.json,NotBuggy
6,0.41426730155944824,0.6784556754360747,1,1,2,2,5.96,0,0,29.0,116.6823501586914,0,1,0,0,0,10368.json,NotBuggy
4,0.260381281375885,0.9347528452138423,0,0,0,1,3.46,0,0,12.0,128.936767578125,0,0,0,0,0,152.json,NotBuggy
4,0.17076294124126434,0.5845819531029693,0,0,0,1,3.46,0,2,23.0,124.6862564086914,0,2,0,0,0,3846.json,NotBuggy
6,0.7369252443313599,0.6859455239296429,0,0,0,1,3.96,0,4,32.0,116.02641296386719,0,0,1,0,0,6162.json,NotBuggy
3,0.035085529088974,0.4211353842437122,0,0,0,1,3.77,0,1,25.0,128.8092498779297,0,1,0,0,0,855.json,NotBuggy
5,0.5686445236206055,0.7777696132367321,0,0,0,1,3.92,0,3,23.0,121.30628204345703,0,0,0,0,0,544.json,NotBuggy
4,0.763796329498291,0.9127466623930643,0,0,0,1,3.46,0,1,15.0,127.59107971191406,0,1,0,0,0,7989.json,NotBuggy
4,0.7389990091323853,0.9324363915162255,0,0,0,1,3.46,0,0,12.0,128.936767578125,0,0,0,0,0,6120.json,Buggy
4,0.3863309621810913,0.756155285908272,0,0,0,1,3.46,0,0,21.0,125.27178192138672,0,1,0,0,0,4586.json,NotBuggy
16,0.22536763548851013,0.8754655537207213,1,1,2,3,6.76,2,1,46.0,97.71101379394531,0,1,2,0,0,1423.json,NotBuggy
4,0.5746335983276367,0.8379287130303414,0,0,0,1,3.46,0,2,16.0,127.25547790527344,0,0,0,0,0,6617.json,NotBuggy
8,0.5732134580612183,0.7402341771270544,1,1,2,2,5.29,1,2,29.0,111.73185729980469,0,1,1,0,0,2191.json,NotBuggy
4,0.7002582550048828,0.9276334614570038,0,0,0,1,3.46,0,0,12.0,128.936767578125,0,0,0,0,0,8155.json,NotBuggy
4,0.6981817483901978,0.9341361343542796,0,0,0,1,3.46,0,0,12.0,128.936767578125,0,0,0,0,0,10256.json,NotBuggy
13,0.1208711490035057,1.596198956560156E-4,0,0,0,1,3.37,0,7,103.0,96.70218658447266,0,0,4,0,0,4898.json,NotBuggy
5,0.32801297307014465,0.09462709665326875,0,0,0,1,6.4,0,4,37.0,117.87252044677734,0,0,0,0,0,6712.json,NotBuggy
13,0.6072525382041931,0.025544723930478744,3,2,5,3,4.92,1,4,70.0,98.39431762695312,0,0,2,0,0,10073.json,NotBuggy
4,0.9150988459587097,0.9450206557529651,0,0,0,1,3.46,0,0,12.0,128.936767578125,0,0,0,0,0,8722.json,NotBuggy
4,0.5366652607917786,0.9109426184826583,0,0,0,1,3.46,0,1,14.0,128.13519287109375,0,0,0,0,0,10204.json,NotBuggy
4,0.3115643560886383,0.9336135701258075,0,0,0,1,3.46,0,1,15.0,127.59107971191406,0,0,0,0,0,5053.json,NotBuggy
4,0.1642751544713974,0.9248890356418519,0,0,0,1,3.46,0,0,12.0,128.936767578125,0,0,0,0,0,1605.json,NotBuggy
4,0.15874053537845612,0.9313281490580477,0,0,0,1,3.46,0,0,12.0,128.936767578125,0,0,0,0,0,5661.json,NotBuggy
19,0.010966135188937187,0.0010335019143179556,2,2,4,3,5.36,1,4,97.0,90.36234283447266,0,2,2,0,0,3711.json,NotBuggy
4,0.8010423183441162,0.7096356030512683,0,0,0,1,3.46,0,1,21.0,125.15930938720703,0,0,0,0,0,5249.json,NotBuggy
4,0.8393871188163757,0.9278250402439059,0,0,0,1,3.46,0,0,12.0,128.936767578125,0,0,0,0,0,7662.json,NotBuggy
4,0.39213040471076965,0.735199767307207,0,0,0,1,1.73,0,1,24.0,124.26470947265625,0,2,0,0,0,7280.json,NotBuggy
4,0.4618034362792969,0.9185473347029364,0,0,0,1,3.46,0,0,12.0,128.936767578125,0,0,0,0,0,3729.json,NotBuggy
4,0.745703399181366,0.9147304000449182,0,0,0,1,3.46,0,0,13.0,128.335205078125,0,0,0,0,0,2987.json,NotBuggy
20,0.34603607654571533,0.20836678938233497,5,3,8,5,12.55,4,4,70.0,90.76770782470703,0,1,3,0,0,3793.json,NotBuggy
